"trial","deckA","deckB","deckC","deckD","wins","losses","subjID","deck","net"
93,0,0,1,0,50,-50,"09",3,0
94,0,0,1,0,50,0,"09",3,50
95,0,0,1,0,50,0,"09",3,50
96,0,0,1,0,50,-50,"09",3,0
97,0,0,1,0,50,0,"09",3,50
98,0,0,1,0,50,-50,"09",3,0
99,0,0,1,0,50,0,"09",3,50
100,0,0,1,0,50,-50,"09",3,0
101,0,0,1,0,50,-50,"09",3,0
102,0,0,1,0,50,0,"09",3,50
103,0,0,1,0,50,0,"09",3,50
104,0,0,1,0,50,0,"09",3,50
105,0,0,1,0,50,-50,"09",3,0
106,0,0,1,0,50,-50,"09",3,0
107,0,0,1,0,50,-50,"09",3,0
108,0,0,1,0,50,-50,"09",3,0
109,0,0,1,0,50,0,"09",3,50
110,0,0,1,0,50,-50,"09",3,0
111,1,0,0,0,100,0,"09",1,100
112,1,0,0,0,100,0,"09",1,100
113,1,0,0,0,100,-300,"09",1,-200
114,1,0,0,0,100,0,"09",1,100
115,0,1,0,0,100,0,"09",2,100
116,1,0,0,0,100,-150,"09",1,-50
117,1,0,0,0,100,-350,"09",1,-250
118,1,0,0,0,100,0,"09",1,100
119,0,0,1,0,50,0,"09",3,50
120,0,0,1,0,50,0,"09",3,50
121,0,0,1,0,50,-50,"09",3,0
122,1,0,0,0,100,-200,"09",1,-100
123,0,1,0,0,100,0,"09",2,100
124,1,0,0,0,100,0,"09",1,100
125,0,0,1,0,50,0,"09",3,50
126,1,0,0,0,100,-250,"09",1,-150
127,0,0,1,0,50,-50,"09",3,0
128,0,0,1,0,50,0,"09",3,50
129,0,0,1,0,50,0,"09",3,50
130,0,0,1,0,50,0,"09",3,50
131,0,0,1,0,50,-50,"09",3,0
132,0,0,1,0,50,0,"09",3,50
133,0,0,1,0,50,0,"09",3,50
134,0,0,1,0,50,-50,"09",3,0
135,0,0,1,0,50,-50,"09",3,0
136,0,0,1,0,50,0,"09",3,50
137,0,0,1,0,50,-50,"09",3,0
138,0,0,1,0,50,-50,"09",3,0
139,1,0,0,0,100,0,"09",1,100
140,0,0,1,0,50,0,"09",3,50
141,0,0,1,0,50,0,"09",3,50
142,0,0,1,0,50,-50,"09",3,0
143,0,0,1,0,50,0,"09",3,50
144,1,0,0,0,100,-350,"09",1,-250
145,1,0,0,0,100,0,"09",1,100
146,0,0,1,0,50,0,"09",3,50
147,0,0,1,0,50,-50,"09",3,0
148,1,0,0,0,100,0,"09",1,100
149,0,0,1,0,50,-50,"09",3,0
150,1,0,0,0,100,-300,"09",1,-200
1,0,0,0,1,50,0,"10",4,50
2,0,0,0,1,50,0,"10",4,50
3,0,0,0,1,50,0,"10",4,50
4,0,0,0,1,50,0,"10",4,50
5,0,0,0,1,50,0,"10",4,50
6,0,0,0,1,50,0,"10",4,50
7,0,0,0,1,50,0,"10",4,50
8,0,0,0,1,50,0,"10",4,50
9,0,0,0,1,50,-250,"10",4,-200
10,0,0,0,1,50,0,"10",4,50
11,0,0,0,1,50,0,"10",4,50
12,0,0,0,1,50,-250,"10",4,-200
13,0,0,0,1,50,0,"10",4,50
14,0,0,0,1,50,0,"10",4,50
15,0,0,0,1,50,0,"10",4,50
16,0,0,0,1,50,0,"10",4,50
17,0,0,0,1,50,0,"10",4,50
18,0,0,0,1,50,0,"10",4,50
19,0,0,0,1,50,0,"10",4,50
20,0,0,0,1,50,0,"10",4,50
21,0,0,0,1,50,0,"10",4,50
22,0,0,0,1,50,0,"10",4,50
23,0,0,0,1,50,0,"10",4,50
24,0,0,0,1,50,0,"10",4,50
25,0,0,0,1,50,0,"10",4,50
26,0,0,0,1,50,0,"10",4,50
27,0,0,0,1,50,0,"10",4,50
28,0,0,0,1,50,0,"10",4,50
29,0,0,0,1,50,0,"10",4,50
30,0,0,0,1,50,-250,"10",4,-200
31,0,0,0,1,50,0,"10",4,50
32,0,0,0,1,50,0,"10",4,50
33,0,0,0,1,50,0,"10",4,50
34,0,0,0,1,50,0,"10",4,50
35,0,0,0,1,50,0,"10",4,50
36,0,0,0,1,50,0,"10",4,50
37,0,0,0,1,50,-250,"10",4,-200
38,0,0,0,1,50,0,"10",4,50
39,0,0,0,1,50,0,"10",4,50
40,0,0,0,1,50,0,"10",4,50
41,0,0,0,1,50,0,"10",4,50
42,0,0,0,1,50,0,"10",4,50
43,0,0,0,1,50,0,"10",4,50
44,0,0,0,1,50,-250,"10",4,-200
45,0,0,0,1,50,0,"10",4,50
46,0,0,0,1,50,0,"10",4,50
47,0,0,0,1,50,0,"10",4,50
48,0,0,0,1,50,0,"10",4,50
49,0,0,0,1,50,0,"10",4,50
50,0,0,0,1,50,0,"10",4,50
51,0,0,0,1,50,0,"10",4,50
52,0,0,0,1,50,0,"10",4,50
53,0,0,0,1,50,0,"10",4,50
54,0,0,0,1,50,-250,"10",4,-200
55,0,0,0,1,50,0,"10",4,50
56,0,0,0,1,50,0,"10",4,50
57,0,0,0,1,50,0,"10",4,50
58,0,0,0,1,50,0,"10",4,50
59,0,0,0,1,50,0,"10",4,50
60,0,0,0,1,50,0,"10",4,50
61,0,0,0,1,50,0,"10",4,50
62,0,0,0,1,50,0,"10",4,50
63,0,0,0,1,50,0,"10",4,50
64,0,0,0,1,50,0,"10",4,50
65,0,0,0,1,50,0,"10",4,50
66,0,0,0,1,50,0,"10",4,50
67,0,0,0,1,50,0,"10",4,50
68,0,0,0,1,50,-250,"10",4,-200
69,0,0,0,1,50,0,"10",4,50
70,0,0,0,1,50,0,"10",4,50
71,0,0,0,1,50,0,"10",4,50
72,0,0,0,1,50,0,"10",4,50
73,0,0,0,1,50,0,"10",4,50
74,0,0,0,1,50,0,"10",4,50
75,0,0,0,1,50,0,"10",4,50
76,0,0,1,0,50,0,"10",3,50
77,1,0,0,0,100,-250,"10",1,-150
78,0,1,0,0,100,0,"10",2,100
79,0,1,0,0,100,0,"10",2,100
80,0,1,0,0,100,0,"10",2,100
81,0,1,0,0,100,0,"10",2,100
82,0,1,0,0,100,-1250,"10",2,-1150
83,0,1,0,0,100,0,"10",2,100
84,0,0,0,1,50,0,"10",4,50
85,0,0,0,1,50,0,"10",4,50
86,0,0,0,1,50,-250,"10",4,-200
87,0,1,0,0,100,0,"10",2,100
88,0,0,0,1,50,0,"10",4,50
89,0,0,1,0,50,0,"10",3,50
90,1,0,0,0,100,0,"10",1,100
91,0,1,0,0,100,0,"10",2,100
92,0,0,0,1,50,0,"10",4,50
93,0,0,1,0,50,-50,"10",3,0
94,1,0,0,0,100,0,"10",1,100
95,0,1,0,0,100,0,"10",2,100
96,0,0,0,1,50,0,"10",4,50
97,1,0,0,0,100,0,"10",1,100
98,0,1,0,0,100,0,"10",2,100
99,0,0,0,1,50,0,"10",4,50
100,1,0,0,0,100,0,"10",1,100
101,0,1,0,0,100,0,"10",2,100
102,0,0,0,1,50,0,"10",4,50
103,1,0,0,0,100,-150,"10",1,-50
104,0,0,0,1,50,0,"10",4,50
105,0,0,0,1,50,0,"10",4,50
106,0,0,0,1,50,0,"10",4,50
107,0,0,0,1,50,0,"10",4,50
108,0,0,0,1,50,0,"10",4,50
109,0,0,0,1,50,0,"10",4,50
110,0,0,0,1,50,-250,"10",4,-200
111,0,1,0,0,100,0,"10",2,100
112,0,1,0,0,100,0,"10",2,100
113,0,1,0,0,100,0,"10",2,100
114,0,1,0,0,100,0,"10",2,100
115,0,1,0,0,100,0,"10",2,100
116,0,1,0,0,100,0,"10",2,100
117,1,0,0,0,100,-200,"10",1,-100
118,1,0,0,0,100,0,"10",1,100
119,1,0,0,0,100,-300,"10",1,-200
120,0,0,1,0,50,-50,"10",3,0
121,0,0,0,1,50,0,"10",4,50
122,0,0,0,1,50,0,"10",4,50
123,0,0,0,1,50,0,"10",4,50
124,0,0,0,1,50,0,"10",4,50
125,0,0,0,1,50,0,"10",4,50
126,0,0,0,1,50,0,"10",4,50
127,0,1,0,0,100,0,"10",2,100
128,0,1,0,0,100,0,"10",2,100
129,0,1,0,0,100,-1250,"10",2,-1150
130,0,1,0,0,100,0,"10",2,100
131,0,1,0,0,100,0,"10",2,100
132,0,1,0,0,100,0,"10",2,100
133,0,1,0,0,100,0,"10",2,100
134,0,1,0,0,100,0,"10",2,100
135,0,1,0,0,100,0,"10",2,100
136,0,1,0,0,100,-1250,"10",2,-1150
137,0,0,0,1,50,0,"10",4,50
138,0,0,0,1,50,0,"10",4,50
139,0,0,0,1,50,0,"10",4,50
140,0,0,0,1,50,-250,"10",4,-200
141,0,0,1,0,50,0,"10",3,50
142,0,0,1,0,50,0,"10",3,50
143,0,0,1,0,50,0,"10",3,50
144,0,0,1,0,50,-50,"10",3,0
145,1,0,0,0,100,-350,"10",1,-250
146,1,0,0,0,100,0,"10",1,100
147,1,0,0,0,100,-250,"10",1,-150
148,1,0,0,0,100,-350,"10",1,-250
149,0,1,0,0,100,0,"10",2,100
150,0,1,0,0,100,0,"10",2,100
1,0,0,1,0,50,-50,"11",3,0
2,0,0,1,0,50,0,"11",3,50
3,1,0,0,0,100,0,"11",1,100
4,0,1,0,0,100,-1250,"11",2,-1150
5,0,0,0,1,50,0,"11",4,50
6,0,1,0,0,100,0,"11",2,100
7,1,0,0,0,100,-300,"11",1,-200
8,1,0,0,0,100,0,"11",1,100
9,1,0,0,0,100,-350,"11",1,-250
10,1,0,0,0,100,0,"11",1,100
11,1,0,0,0,100,0,"11",1,100
12,0,0,1,0,50,-50,"11",3,0
13,0,0,0,1,50,-250,"11",4,-200
14,0,1,0,0,100,0,"11",2,100
15,1,0,0,0,100,0,"11",1,100
16,1,0,0,0,100,-250,"11",1,-150
17,1,0,0,0,100,-200,"11",1,-100
18,1,0,0,0,100,-150,"11",1,-50
19,1,0,0,0,100,-300,"11",1,-200
20,1,0,0,0,100,0,"11",1,100
21,1,0,0,0,100,-350,"11",1,-250
22,1,0,0,0,100,0,"11",1,100
23,1,0,0,0,100,-200,"11",1,-100
24,1,0,0,0,100,-250,"11",1,-150
25,1,0,0,0,100,-150,"11",1,-50
26,1,0,0,0,100,0,"11",1,100
27,1,0,0,0,100,0,"11",1,100
28,1,0,0,0,100,0,"11",1,100
29,1,0,0,0,100,-200,"11",1,-100
30,1,0,0,0,100,0,"11",1,100
31,1,0,0,0,100,0,"11",1,100
32,1,0,0,0,100,-300,"11",1,-200
33,1,0,0,0,100,0,"11",1,100
34,1,0,0,0,100,-250,"11",1,-150
35,1,0,0,0,100,0,"11",1,100
36,1,0,0,0,100,-350,"11",1,-250
37,1,0,0,0,100,-150,"11",1,-50
38,0,1,0,0,100,0,"11",2,100
39,0,1,0,0,100,0,"11",2,100
40,0,1,0,0,100,0,"11",2,100
41,0,1,0,0,100,0,"11",2,100
42,0,1,0,0,100,0,"11",2,100
43,0,1,0,0,100,0,"11",2,100
44,0,1,0,0,100,0,"11",2,100
45,0,1,0,0,100,-1250,"11",2,-1150
46,1,0,0,0,100,0,"11",1,100
47,1,0,0,0,100,-200,"11",1,-100
48,0,1,0,0,100,0,"11",2,100
49,1,0,0,0,100,-250,"11",1,-150
50,0,1,0,0,100,0,"11",2,100
51,0,1,0,0,100,0,"11",2,100
52,0,1,0,0,100,0,"11",2,100
53,1,0,0,0,100,-300,"11",1,-200
54,0,1,0,0,100,0,"11",2,100
55,0,1,0,0,100,0,"11",2,100
56,0,1,0,0,100,0,"11",2,100
57,1,0,0,0,100,0,"11",1,100
58,0,1,0,0,100,0,"11",2,100
59,0,1,0,0,100,0,"11",2,100
60,0,1,0,0,100,0,"11",2,100
61,1,0,0,0,100,-150,"11",1,-50
62,0,1,0,0,100,0,"11",2,100
63,0,1,0,0,100,0,"11",2,100
64,0,1,0,0,100,0,"11",2,100
65,1,0,0,0,100,0,"11",1,100
66,0,1,0,0,100,0,"11",2,100
67,0,1,0,0,100,0,"11",2,100
68,0,1,0,0,100,0,"11",2,100
69,1,0,0,0,100,0,"11",1,100
70,0,1,0,0,100,0,"11",2,100
71,0,1,0,0,100,-1250,"11",2,-1150
72,1,0,0,0,100,0,"11",1,100
73,0,1,0,0,100,0,"11",2,100
74,0,1,0,0,100,0,"11",2,100
75,0,1,0,0,100,0,"11",2,100
76,1,0,0,0,100,-350,"11",1,-250
77,0,1,0,0,100,0,"11",2,100
78,0,1,0,0,100,0,"11",2,100
79,0,1,0,0,100,0,"11",2,100
80,1,0,0,0,100,0,"11",1,100
81,0,1,0,0,100,-1250,"11",2,-1150
82,0,1,0,0,100,0,"11",2,100
83,0,1,0,0,100,0,"11",2,100
84,0,1,0,0,100,0,"11",2,100
85,1,0,0,0,100,-250,"11",1,-150
86,1,0,0,0,100,-150,"11",1,-50
87,1,0,0,0,100,0,"11",1,100
88,0,1,0,0,100,0,"11",2,100
89,0,1,0,0,100,0,"11",2,100
90,0,1,0,0,100,0,"11",2,100
91,1,0,0,0,100,-300,"11",1,-200
92,1,0,0,0,100,-200,"11",1,-100
93,1,0,0,0,100,0,"11",1,100
94,0,1,0,0,100,0,"11",2,100
95,0,1,0,0,100,0,"11",2,100
96,1,0,0,0,100,0,"11",1,100
97,0,1,0,0,100,0,"11",2,100
98,0,1,0,0,100,0,"11",2,100
99,1,0,0,0,100,-350,"11",1,-250
100,0,1,0,0,100,0,"11",2,100
101,0,1,0,0,100,0,"11",2,100
102,1,0,0,0,100,0,"11",1,100
103,0,1,0,0,100,-1250,"11",2,-1150
104,0,1,0,0,100,0,"11",2,100
105,0,1,0,0,100,0,"11",2,100
106,1,0,0,0,100,0,"11",1,100
107,0,1,0,0,100,0,"11",2,100
108,0,1,0,0,100,0,"11",2,100
109,0,1,0,0,100,-1250,"11",2,-1150
110,1,0,0,0,100,0,"11",1,100
111,0,1,0,0,100,0,"11",2,100
112,0,1,0,0,100,0,"11",2,100
113,0,1,0,0,100,0,"11",2,100
114,1,0,0,0,100,-200,"11",1,-100
115,1,0,0,0,100,0,"11",1,100
116,0,1,0,0,100,0,"11",2,100
117,1,0,0,0,100,-250,"11",1,-150
118,0,1,0,0,100,0,"11",2,100
119,0,1,0,0,100,0,"11",2,100
120,0,1,0,0,100,0,"11",2,100
121,1,0,0,0,100,-350,"11",1,-250
122,0,1,0,0,100,0,"11",2,100
123,0,1,0,0,100,0,"11",2,100
124,0,1,0,0,100,0,"11",2,100
125,1,0,0,0,100,-300,"11",1,-200
126,0,1,0,0,100,0,"11",2,100
127,0,1,0,0,100,0,"11",2,100
128,0,1,0,0,100,0,"11",2,100
129,0,1,0,0,100,0,"11",2,100
130,0,1,0,0,100,0,"11",2,100
131,0,1,0,0,100,-1250,"11",2,-1150
132,0,1,0,0,100,0,"11",2,100
133,0,1,0,0,100,0,"11",2,100
134,0,1,0,0,100,0,"11",2,100
135,0,1,0,0,100,0,"11",2,100
136,0,1,0,0,100,0,"11",2,100
137,0,1,0,0,100,0,"11",2,100
138,0,1,0,0,100,0,"11",2,100
139,0,1,0,0,100,0,"11",2,100
140,0,1,0,0,100,-1250,"11",2,-1150
141,0,1,0,0,100,0,"11",2,100
142,0,1,0,0,100,0,"11",2,100
143,0,1,0,0,100,0,"11",2,100
144,0,1,0,0,100,0,"11",2,100
145,0,1,0,0,100,0,"11",2,100
146,0,1,0,0,100,0,"11",2,100
147,0,1,0,0,100,0,"11",2,100
148,0,1,0,0,100,-1250,"11",2,-1150
149,0,1,0,0,100,0,"11",2,100
150,0,1,0,0,100,0,"11",2,100
1,0,0,0,1,50,0,"12",4,50
2,1,0,0,0,100,0,"12",1,100
3,0,1,0,0,100,0,"12",2,100
4,0,0,1,0,50,-50,"12",3,0
5,0,0,0,1,50,0,"12",4,50
6,0,0,1,0,50,0,"12",3,50
7,0,0,0,1,50,0,"12",4,50
8,1,0,0,0,100,0,"12",1,100
9,0,0,1,0,50,0,"12",3,50
10,0,0,0,1,50,0,"12",4,50
11,0,1,0,0,100,0,"12",2,100
12,1,0,0,0,100,-150,"12",1,-50
13,0,0,1,0,50,-50,"12",3,0
14,0,0,1,0,50,0,"12",3,50
15,0,0,0,1,50,0,"12",4,50
16,0,1,0,0,100,0,"12",2,100
17,0,1,0,0,100,0,"12",2,100
18,0,1,0,0,100,0,"12",2,100
19,0,1,0,0,100,-1250,"12",2,-1150
20,1,0,0,0,100,-350,"12",1,-250
21,0,0,1,0,50,-50,"12",3,0
22,0,0,0,1,50,0,"12",4,50
23,0,0,0,1,50,0,"12",4,50
24,0,0,1,0,50,-50,"12",3,0
25,0,1,0,0,100,0,"12",2,100
26,0,1,0,0,100,0,"12",2,100
27,0,1,0,0,100,0,"12",2,100
28,1,0,0,0,100,0,"12",1,100
29,1,0,0,0,100,-250,"12",1,-150
30,0,0,0,1,50,0,"12",4,50
31,0,0,0,1,50,0,"12",4,50
32,0,0,1,0,50,0,"12",3,50
33,0,0,0,1,50,-250,"12",4,-200
34,0,0,1,0,50,-50,"12",3,0
35,1,0,0,0,100,-300,"12",1,-200
36,0,1,0,0,100,0,"12",2,100
37,0,1,0,0,100,-1250,"12",2,-1150
38,0,1,0,0,100,0,"12",2,100
39,0,1,0,0,100,0,"12",2,100
40,0,0,0,1,50,0,"12",4,50
41,0,0,0,1,50,0,"12",4,50
42,0,0,1,0,50,0,"12",3,50
43,0,0,0,1,50,0,"12",4,50
44,0,0,0,1,50,0,"12",4,50
45,0,0,0,1,50,0,"12",4,50
46,0,0,0,1,50,0,"12",4,50
47,0,0,0,1,50,0,"12",4,50
48,0,0,0,1,50,-250,"12",4,-200
49,1,0,0,0,100,0,"12",1,100
50,1,0,0,0,100,-200,"12",1,-100
51,0,0,1,0,50,0,"12",3,50
52,0,1,0,0,100,0,"12",2,100
53,0,0,1,0,50,-50,"12",3,0
54,0,1,0,0,100,0,"12",2,100
55,0,1,0,0,100,0,"12",2,100
56,0,0,0,1,50,0,"12",4,50
57,1,0,0,0,100,0,"12",1,100
58,0,0,0,1,50,0,"12",4,50
59,1,0,0,0,100,-250,"12",1,-150
60,0,0,1,0,50,0,"12",3,50
61,0,0,0,1,50,-250,"12",4,-200
62,0,0,1,0,50,-50,"12",3,0
63,0,1,0,0,100,0,"12",2,100
64,1,0,0,0,100,0,"12",1,100
65,1,0,0,0,100,0,"12",1,100
66,1,0,0,0,100,-300,"12",1,-200
67,1,0,0,0,100,0,"12",1,100
68,1,0,0,0,100,-350,"12",1,-250
69,0,1,0,0,100,0,"12",2,100
70,0,1,0,0,100,0,"12",2,100
71,0,1,0,0,100,0,"12",2,100
72,0,1,0,0,100,0,"12",2,100
73,0,1,0,0,100,-1250,"12",2,-1150
74,1,0,0,0,100,0,"12",1,100
75,1,0,0,0,100,0,"12",1,100
76,1,0,0,0,100,-150,"12",1,-50
77,1,0,0,0,100,-200,"12",1,-100
78,1,0,0,0,100,-350,"12",1,-250
79,0,0,1,0,50,-50,"12",3,0
80,0,1,0,0,100,0,"12",2,100
81,0,1,0,0,100,0,"12",2,100
82,0,1,0,0,100,0,"12",2,100
83,1,0,0,0,100,-250,"12",1,-150
84,0,1,0,0,100,0,"12",2,100
85,0,1,0,0,100,0,"12",2,100
86,0,1,0,0,100,0,"12",2,100
87,0,1,0,0,100,0,"12",2,100
88,0,1,0,0,100,0,"12",2,100
89,1,0,0,0,100,0,"12",1,100
90,1,0,0,0,100,-150,"12",1,-50
91,1,0,0,0,100,-200,"12",1,-100
92,0,1,0,0,100,0,"12",2,100
93,0,1,0,0,100,0,"12",2,100
94,0,1,0,0,100,0,"12",2,100
95,0,1,0,0,100,0,"12",2,100
96,0,1,0,0,100,-1250,"12",2,-1150
97,1,0,0,0,100,0,"12",1,100
98,1,0,0,0,100,0,"12",1,100
99,1,0,0,0,100,0,"12",1,100
100,1,0,0,0,100,0,"12",1,100
101,1,0,0,0,100,-300,"12",1,-200
102,1,0,0,0,100,-350,"12",1,-250
103,0,1,0,0,100,0,"12",2,100
104,0,1,0,0,100,0,"12",2,100
105,0,1,0,0,100,0,"12",2,100
106,0,1,0,0,100,0,"12",2,100
107,0,1,0,0,100,0,"12",2,100
108,0,1,0,0,100,0,"12",2,100
109,0,1,0,0,100,0,"12",2,100
110,0,1,0,0,100,0,"12",2,100
111,0,1,0,0,100,0,"12",2,100
112,1,0,0,0,100,0,"12",1,100
113,1,0,0,0,100,-150,"12",1,-50
114,0,1,0,0,100,0,"12",2,100
115,0,1,0,0,100,0,"12",2,100
116,0,1,0,0,100,0,"12",2,100
117,0,1,0,0,100,-1250,"12",2,-1150
118,0,1,0,0,100,0,"12",2,100
119,0,1,0,0,100,0,"12",2,100
120,0,1,0,0,100,0,"12",2,100
121,0,1,0,0,100,0,"12",2,100
122,0,1,0,0,100,-1250,"12",2,-1150
123,0,1,0,0,100,0,"12",2,100
124,0,1,0,0,100,0,"12",2,100
125,0,1,0,0,100,0,"12",2,100
126,1,0,0,0,100,0,"12",1,100
127,1,0,0,0,100,-300,"12",1,-200
128,0,1,0,0,100,0,"12",2,100
129,0,1,0,0,100,0,"12",2,100
130,0,1,0,0,100,0,"12",2,100
131,0,1,0,0,100,0,"12",2,100
132,0,1,0,0,100,0,"12",2,100
133,0,1,0,0,100,0,"12",2,100
134,0,1,0,0,100,0,"12",2,100
135,1,0,0,0,100,0,"12",1,100
136,1,0,0,0,100,-200,"12",1,-100
137,0,1,0,0,100,0,"12",2,100
138,0,1,0,0,100,0,"12",2,100
139,0,1,0,0,100,-1250,"12",2,-1150
140,0,1,0,0,100,0,"12",2,100
141,0,1,0,0,100,0,"12",2,100
142,0,1,0,0,100,0,"12",2,100
143,0,1,0,0,100,0,"12",2,100
144,0,1,0,0,100,0,"12",2,100
145,0,1,0,0,100,0,"12",2,100
146,0,1,0,0,100,0,"12",2,100
147,0,1,0,0,100,0,"12",2,100
148,0,1,0,0,100,0,"12",2,100
149,0,1,0,0,100,0,"12",2,100
150,0,1,0,0,100,0,"12",2,100
1,1,0,0,0,100,-350,"13",1,-250
2,0,0,1,0,50,-50,"13",3,0
3,0,1,0,0,100,0,"13",2,100
4,0,0,0,1,50,0,"13",4,50
5,0,1,0,0,100,0,"13",2,100
6,0,1,0,0,100,0,"13",2,100
7,0,1,0,0,100,0,"13",2,100
8,0,1,0,0,100,0,"13",2,100
9,0,1,0,0,100,0,"13",2,100
10,0,1,0,0,100,0,"13",2,100
11,1,0,0,0,100,-300,"13",1,-200
12,0,0,1,0,50,-50,"13",3,0
13,0,1,0,0,100,0,"13",2,100
14,0,1,0,0,100,0,"13",2,100
15,0,0,0,1,50,0,"13",4,50
16,0,0,1,0,50,-50,"13",3,0
17,1,0,0,0,100,-250,"13",1,-150
18,0,1,0,0,100,-1250,"13",2,-1150
19,0,1,0,0,100,0,"13",2,100
20,0,1,0,0,100,0,"13",2,100
21,0,1,0,0,100,0,"13",2,100
22,0,1,0,0,100,0,"13",2,100
23,0,1,0,0,100,0,"13",2,100
24,0,1,0,0,100,0,"13",2,100
25,0,1,0,0,100,0,"13",2,100
26,0,1,0,0,100,0,"13",2,100
27,0,1,0,0,100,-1250,"13",2,-1150
28,0,1,0,0,100,0,"13",2,100
29,0,1,0,0,100,0,"13",2,100
30,0,1,0,0,100,0,"13",2,100
31,0,1,0,0,100,0,"13",2,100
32,0,1,0,0,100,0,"13",2,100
33,0,1,0,0,100,0,"13",2,100
34,0,1,0,0,100,0,"13",2,100
35,0,1,0,0,100,0,"13",2,100
36,0,1,0,0,100,0,"13",2,100
37,0,1,0,0,100,-1250,"13",2,-1150
38,0,1,0,0,100,0,"13",2,100
39,0,1,0,0,100,0,"13",2,100
40,0,1,0,0,100,0,"13",2,100
41,0,0,1,0,50,0,"13",3,50
42,0,1,0,0,100,0,"13",2,100
43,0,1,0,0,100,0,"13",2,100
44,0,1,0,0,100,0,"13",2,100
45,0,1,0,0,100,0,"13",2,100
46,0,1,0,0,100,0,"13",2,100
47,0,1,0,0,100,0,"13",2,100
48,0,1,0,0,100,0,"13",2,100
49,0,1,0,0,100,-1250,"13",2,-1150
50,0,1,0,0,100,0,"13",2,100
51,0,1,0,0,100,0,"13",2,100
52,0,1,0,0,100,0,"13",2,100
53,0,1,0,0,100,0,"13",2,100
54,0,1,0,0,100,0,"13",2,100
55,0,1,0,0,100,0,"13",2,100
56,0,1,0,0,100,0,"13",2,100
57,0,1,0,0,100,0,"13",2,100
58,0,1,0,0,100,-1250,"13",2,-1150
59,0,1,0,0,100,0,"13",2,100
60,0,1,0,0,100,0,"13",2,100
61,0,1,0,0,100,0,"13",2,100
62,0,1,0,0,100,0,"13",2,100
63,0,1,0,0,100,0,"13",2,100
64,0,1,0,0,100,0,"13",2,100
65,0,1,0,0,100,-1250,"13",2,-1150
66,0,1,0,0,100,0,"13",2,100
67,0,1,0,0,100,0,"13",2,100
68,0,1,0,0,100,0,"13",2,100
69,0,1,0,0,100,0,"13",2,100
70,0,1,0,0,100,0,"13",2,100
71,0,1,0,0,100,0,"13",2,100
72,0,1,0,0,100,0,"13",2,100
73,0,1,0,0,100,0,"13",2,100
74,0,1,0,0,100,0,"13",2,100
75,0,1,0,0,100,0,"13",2,100
76,0,1,0,0,100,0,"13",2,100
77,0,1,0,0,100,0,"13",2,100
78,0,1,0,0,100,0,"13",2,100
79,0,1,0,0,100,-1250,"13",2,-1150
80,0,1,0,0,100,0,"13",2,100
81,0,1,0,0,100,0,"13",2,100
82,0,1,0,0,100,0,"13",2,100
83,0,1,0,0,100,0,"13",2,100
84,0,1,0,0,100,0,"13",2,100
85,0,1,0,0,100,0,"13",2,100
86,0,1,0,0,100,0,"13",2,100
87,0,1,0,0,100,-1250,"13",2,-1150
88,0,1,0,0,100,0,"13",2,100
89,0,0,0,1,50,0,"13",4,50
90,1,0,0,0,100,0,"13",1,100
91,1,0,0,0,100,0,"13",1,100
92,1,0,0,0,100,-150,"13",1,-50
93,1,0,0,0,100,0,"13",1,100
94,1,0,0,0,100,0,"13",1,100
95,0,1,0,0,100,0,"13",2,100
96,1,0,0,0,100,-200,"13",1,-100
97,0,1,0,0,100,0,"13",2,100
98,0,1,0,0,100,0,"13",2,100
99,0,1,0,0,100,0,"13",2,100
100,0,1,0,0,100,0,"13",2,100
101,0,1,0,0,100,0,"13",2,100
102,0,1,0,0,100,-1250,"13",2,-1150
103,0,1,0,0,100,0,"13",2,100
104,0,1,0,0,100,0,"13",2,100
105,0,1,0,0,100,0,"13",2,100
106,0,1,0,0,100,0,"13",2,100
107,0,1,0,0,100,-1250,"13",2,-1150
108,0,1,0,0,100,0,"13",2,100
109,0,1,0,0,100,0,"13",2,100
110,0,1,0,0,100,0,"13",2,100
111,0,1,0,0,100,0,"13",2,100
112,0,1,0,0,100,0,"13",2,100
113,0,1,0,0,100,0,"13",2,100
114,0,1,0,0,100,0,"13",2,100
115,0,1,0,0,100,0,"13",2,100
116,0,1,0,0,100,0,"13",2,100
117,0,1,0,0,100,0,"13",2,100
118,0,1,0,0,100,0,"13",2,100
119,0,1,0,0,100,0,"13",2,100
120,0,1,0,0,100,0,"13",2,100
121,0,1,0,0,100,0,"13",2,100
122,0,1,0,0,100,0,"13",2,100
123,0,1,0,0,100,0,"13",2,100
124,0,1,0,0,100,0,"13",2,100
125,0,1,0,0,100,0,"13",2,100
126,0,1,0,0,100,-1250,"13",2,-1150
127,0,1,0,0,100,-1250,"13",2,-1150
128,0,1,0,0,100,0,"13",2,100
129,0,1,0,0,100,0,"13",2,100
130,0,1,0,0,100,0,"13",2,100
131,0,1,0,0,100,0,"13",2,100
132,0,1,0,0,100,0,"13",2,100
133,0,1,0,0,100,0,"13",2,100
134,0,1,0,0,100,0,"13",2,100
135,0,1,0,0,100,0,"13",2,100
136,0,1,0,0,100,0,"13",2,100
137,0,1,0,0,100,0,"13",2,100
138,0,1,0,0,100,0,"13",2,100
139,0,1,0,0,100,0,"13",2,100
140,0,1,0,0,100,-1250,"13",2,-1150
141,0,1,0,0,100,0,"13",2,100
