trial	deck	gain	loss	subjID	net
20	4	40	0	222	40
21	2	120	0	222	120
22	4	55	0	222	55
23	2	110	-1250	222	-1140
24	4	50	0	222	50
25	2	80	0	222	80
26	4	60	-250	222	-190
27	2	110	0	222	110
28	2	100	0	222	100
29	2	90	0	222	90
30	2	130	-1500	222	-1370
31	4	55	0	222	55
32	4	40	0	222	40
33	4	60	0	222	60
34	3	55	0	222	55
35	1	90	0	222	90
36	2	120	0	222	120
37	2	130	0	222	130
38	2	110	0	222	110
39	4	40	0	222	40
40	4	45	0	222	45
41	2	90	0	222	90
42	4	55	0	222	55
43	1	110	-300	222	-190
44	2	100	0	222	100
45	4	65	0	222	65
46	2	120	0	222	120
47	1	100	0	222	100
48	3	55	-50	222	5
49	4	70	0	222	70
50	2	120	-1750	222	-1630
51	1	80	-200	222	-120
52	3	45	0	222	45
53	2	110	0	222	110
54	2	140	0	222	140
55	4	50	0	222	50
56	4	70	-275	222	-205
57	1	120	0	222	120
58	3	50	-50	222	0
59	1	110	-250	222	-140
60	2	130	0	222	130
61	2	100	0	222	100
62	4	60	0	222	60
63	4	55	0	222	55
64	2	110	0	222	110
65	4	65	0	222	65
66	3	45	0	222	45
67	1	90	-350	222	-260
68	2	120	0	222	120
69	4	80	0	222	80
70	3	60	-50	222	10
71	3	40	-50	222	-10
72	3	55	0	222	55
73	3	55	-25	222	30
74	3	65	-75	222	-10
75	2	120	0	222	120
76	3	45	0	222	45
77	3	70	-25	222	45
78	3	40	0	222	40
79	3	50	-25	222	25
80	2	140	0	222	140
81	3	60	-75	222	-15
82	3	70	0	222	70
83	3	40	-50	222	-10
84	3	60	0	222	60
85	3	65	-25	222	40
86	3	55	0	222	55
87	3	80	-50	222	30
88	3	40	-25	222	15
89	3	60	-50	222	10
90	3	55	0	222	55
91	3	65	-25	222	40
92	3	40	-75	222	-35
93	3	80	-50	222	30
94	3	65	-25	222	40
95	3	75	0	222	75
96	3	55	-25	222	30
97	3	60	-25	222	35
98	3	70	-25	222	45
99	3	65	0	222	65
100	3	55	-75	222	-20
1	2	100	0	226	100
2	4	50	0	226	50
3	2	80	0	226	80
4	1	100	0	226	100
5	3	50	0	226	50
6	4	40	0	226	40
7	1	120	0	226	120
8	2	110	0	226	110
9	2	120	0	226	120
10	1	80	-150	226	-70
11	3	60	0	226	60
12	1	90	0	226	90
13	3	40	-50	226	-10
14	4	45	0	226	45
15	1	110	-300	226	-190
16	2	90	0	226	90
17	3	55	0	226	55
18	1	100	0	226	100
19	1	80	-200	226	-120
20	4	45	0	226	45
21	1	120	0	226	120
22	3	55	-50	226	5
23	4	55	0	226	55
24	3	45	0	226	45
25	4	60	0	226	60
26	2	100	0	226	100
27	4	40	0	226	40
28	2	90	0	226	90
29	4	55	0	226	55
30	1	110	-250	226	-140
31	2	120	0	226	120
32	4	50	0	226	50
33	2	110	-1250	226	-1140
34	4	60	-250	226	-190
35	3	50	-50	226	0
36	2	80	0	226	80
37	1	90	-350	226	-260
38	4	55	0	226	55
39	3	45	0	226	45
40	2	110	0	226	110
41	2	100	0	226	100
42	2	90	0	226	90
43	2	130	-1500	226	-1370
44	4	40	0	226	40
45	1	110	0	226	110
46	3	60	-50	226	10
47	4	60	0	226	60
48	2	120	0	226	120
49	2	130	0	226	130
50	2	110	0	226	110
51	2	90	0	226	90
52	2	100	0	226	100
53	2	120	0	226	120
54	2	120	-1750	226	-1630
55	4	40	0	226	40
56	2	110	0	226	110
57	3	40	-50	226	-10
58	1	130	-350	226	-220
59	2	140	0	226	140
60	2	130	0	226	130
61	2	100	0	226	100
62	2	110	0	226	110
63	2	120	0	226	120
64	2	120	0	226	120
65	4	45	0	226	45
66	1	90	0	226	90
67	3	55	0	226	55
68	3	55	-25	226	30
69	2	140	0	226	140
70	2	110	0	226	110
71	2	130	0	226	130
72	2	140	-2000	226	-1860
73	2	120	0	226	120
74	2	110	0	226	110
75	4	55	0	226	55
76	1	100	-250	226	-150
77	2	130	0	226	130
78	2	150	0	226	150
79	3	65	-75	226	-10
80	4	65	0	226	65
81	3	45	0	226	45
82	2	110	0	226	110
83	2	150	0	226	150
84	1	120	-200	226	-80
85	4	70	0	226	70
86	2	120	0	226	120
87	3	70	-25	226	45
88	1	110	0	226	110
89	1	90	-300	226	-210
90	4	50	0	226	50
91	2	140	0	226	140
92	2	140	0	226	140
93	2	150	0	226	150
94	2	130	0	226	130
95	2	120	0	226	120
96	2	140	0	226	140
97	2	160	-2250	226	-2090
98	4	70	-275	226	-205
99	2	120	0	226	120
100	2	160	0	226	160
1	2	100	0	228	100
2	4	50	0	228	50
3	1	100	0	228	100
4	3	50	0	228	50
5	4	40	0	228	40
6	1	120	0	228	120
7	2	80	0	228	80
8	1	80	-150	228	-70
9	3	60	0	228	60
10	4	45	0	228	45
11	1	90	0	228	90
12	3	40	-50	228	-10
13	1	110	-300	228	-190
14	4	45	0	228	45
15	2	110	0	228	110
16	3	55	0	228	55
17	1	100	0	228	100
18	4	55	0	228	55
19	2	120	0	228	120
20	3	55	-50	228	5
21	1	80	-200	228	-120
22	2	90	0	228	90
23	4	60	0	228	60
24	1	120	0	228	120
25	3	45	0	228	45
26	1	110	-250	228	-140
27	4	40	0	228	40
28	2	100	0	228	100
29	3	50	-50	228	0
30	1	90	-350	228	-260
31	4	55	0	228	55
32	3	45	0	228	45
33	1	110	0	228	110
34	2	90	0	228	90
35	4	50	0	228	50
36	3	60	-50	228	10
37	1	130	-350	228	-220
38	4	60	-250	228	-190
39	1	90	0	228	90
40	2	120	0	228	120
41	4	55	0	228	55
42	3	40	-50	228	-10
43	1	100	-250	228	-150
44	3	55	0	228	55
45	1	120	-200	228	-80
46	2	110	-1250	228	-1140
47	4	40	0	228	40
48	1	110	0	228	110
49	2	80	0	228	80
50	3	55	-25	228	30
51	2	110	0	228	110
52	1	90	-300	228	-210
53	4	60	0	228	60
54	3	65	-75	228	-10
55	1	130	-150	228	-20
56	2	100	0	228	100
57	4	40	0	228	40
58	3	45	0	228	45
59	1	120	-250	228	-130
60	2	90	0	228	90
61	3	70	-25	228	45
62	4	45	0	228	45
63	1	100	0	228	100
64	3	40	0	228	40
65	2	130	-1500	228	-1370
66	1	120	-250	228	-130
67	4	55	0	228	55
68	1	140	-300	228	-160
69	3	50	-25	228	25
70	2	120	0	228	120
71	4	65	0	228	65
72	1	110	0	228	110
73	3	60	-75	228	-15
74	2	130	0	228	130
75	1	110	-350	228	-240
76	2	110	0	228	110
77	4	70	0	228	70
78	3	70	0	228	70
79	1	100	0	228	100
80	1	120	-200	228	-80
81	2	90	0	228	90
82	1	130	-250	228	-120
83	4	50	0	228	50
84	2	100	0	228	100
85	1	110	-150	228	-40
86	3	40	-50	228	-10
87	2	120	0	228	120
88	4	70	-275	228	-205
89	1	140	-250	228	-110
90	3	60	0	228	60
91	2	120	-1750	228	-1630
92	4	60	0	228	60
93	1	120	0	228	120
94	3	65	-25	228	40
95	2	110	0	228	110
96	4	55	0	228	55
97	2	140	0	228	140
98	3	55	0	228	55
99	1	130	-350	228	-220
100	2	130	0	228	130
1	1	100	0	229	100
2	1	120	0	229	120
3	2	100	0	229	100
4	2	80	0	229	80
5	3	50	0	229	50
6	3	60	0	229	60
7	4	50	0	229	50
8	4	40	0	229	40
9	1	80	-150	229	-70
10	3	40	-50	229	-10
11	1	90	0	229	90
12	4	45	0	229	45
13	3	55	0	229	55
14	2	110	0	229	110
15	2	120	0	229	120
16	1	110	-300	229	-190
17	1	100	0	229	100
18	2	90	0	229	90
19	2	100	0	229	100
20	3	55	-50	229	5
21	3	45	0	229	45
22	4	45	0	229	45
23	4	55	0	229	55
24	1	80	-200	229	-120
25	1	120	0	229	120
26	4	60	0	229	60
27	4	40	0	229	40
28	2	90	0	229	90
29	2	120	0	229	120
30	3	50	-50	229	0
31	3	45	0	229	45
32	1	110	-250	229	-140
33	1	90	-350	229	-260
34	1	110	0	229	110
35	1	130	-350	229	-220
36	4	55	0	229	55
37	1	90	0	229	90
38	4	50	0	229	50
39	2	110	-1250	229	-1140
40	2	80	0	229	80
41	3	60	-50	229	10
42	3	40	-50	229	-10
43	1	100	-250	229	-150
44	1	120	-200	229	-80
45	2	110	0	229	110
46	1	110	0	229	110
47	4	60	-250	229	-190
48	4	55	0	229	55
49	3	55	0	229	55
50	4	40	0	229	40
51	3	55	-25	229	30
52	2	100	0	229	100
53	1	90	-300	229	-210
54	1	130	-150	229	-20
55	2	90	0	229	90
56	1	120	-250	229	-130
57	4	60	0	229	60
58	2	130	-1500	229	-1370
59	2	120	0	229	120
60	1	100	0	229	100
61	3	65	-75	229	-10
62	1	120	-250	229	-130
63	1	140	-300	229	-160
64	1	110	0	229	110
65	2	130	0	229	130
66	3	45	0	229	45
67	4	40	0	229	40
68	4	45	0	229	45
69	3	70	-25	229	45
70	2	110	0	229	110
71	1	110	-350	229	-240
72	1	100	0	229	100
73	2	90	0	229	90
74	3	40	0	229	40
75	4	55	0	229	55
76	4	65	0	229	65
77	3	50	-25	229	25
78	2	100	0	229	100
79	1	120	-200	229	-80
80	1	130	-250	229	-120
81	1	110	-150	229	-40
82	4	70	0	229	70
83	3	60	-75	229	-15
84	1	140	-250	229	-110
85	2	120	0	229	120
86	4	50	0	229	50
87	1	120	0	229	120
88	3	70	0	229	70
89	4	70	-275	229	-205
90	2	120	-1750	229	-1630
91	1	130	-350	229	-220
92	4	60	0	229	60
93	3	40	-50	229	-10
94	3	60	0	229	60
95	2	110	0	229	110
96	1	120	-200	229	-80
97	2	140	0	229	140
98	1	140	-250	229	-110
99	3	65	-25	229	40
100	4	55	0	229	55
1	3	50	0	241	50
2	3	60	0	241	60
3	3	40	-50	241	-10
4	1	100	0	241	100
5	1	120	0	241	120
6	2	100	0	241	100
7	4	50	0	241	50
8	2	80	0	241	80
9	3	55	0	241	55
10	1	80	-150	241	-70
11	1	90	0	241	90
12	1	110	-300	241	-190
13	2	110	0	241	110
14	3	55	-50	241	5
15	2	120	0	241	120
16	4	40	0	241	40
17	1	100	0	241	100
18	3	45	0	241	45
19	2	90	0	241	90
20	1	80	-200	241	-120
21	2	100	0	241	100
22	4	45	0	241	45
23	1	120	0	241	120
24	3	50	-50	241	0
25	1	110	-250	241	-140
26	2	90	0	241	90
27	2	120	0	241	120
28	4	45	0	241	45
29	3	45	0	241	45
30	4	55	0	241	55
31	3	60	-50	241	10
32	2	110	-1250	241	-1140
33	2	80	0	241	80
34	3	40	-50	241	-10
35	1	90	-350	241	-260
36	2	110	0	241	110
37	2	100	0	241	100
38	4	60	0	241	60
39	3	55	0	241	55
40	4	40	0	241	40
41	3	55	-25	241	30
42	2	90	0	241	90
43	2	130	-1500	241	-1370
44	2	120	0	241	120
45	4	55	0	241	55
46	3	65	-75	241	-10
47	4	50	0	241	50
48	3	45	0	241	45
49	4	60	-250	241	-190
50	2	130	0	241	130
51	2	110	0	241	110
52	3	70	-25	241	45
53	1	110	0	241	110
54	2	90	0	241	90
55	4	55	0	241	55
56	3	40	0	241	40
57	4	40	0	241	40
58	3	50	-25	241	25
59	4	60	0	241	60
60	3	60	-75	241	-15
61	4	40	0	241	40
62	3	70	0	241	70
63	4	45	0	241	45
64	3	40	-50	241	-10
65	2	100	0	241	100
66	4	55	0	241	55
67	3	60	0	241	60
68	3	65	-25	241	40
69	4	65	0	241	65
70	3	55	0	241	55
71	2	120	0	241	120
72	4	70	0	241	70
73	3	80	-50	241	30
74	3	40	-25	241	15
75	3	60	-50	241	10
76	3	55	0	241	55
77	3	65	-25	241	40
78	3	40	-75	241	-35
79	4	50	0	241	50
80	4	70	-275	241	-205
81	3	80	-50	241	30
82	3	65	-25	241	40
83	3	75	0	241	75
84	3	55	-25	241	30
85	4	60	0	241	60
86	3	60	-25	241	35
87	3	70	-25	241	45
88	3	65	0	241	65
89	3	55	-75	241	-20
90	3	75	-25	241	50
91	3	45	-50	241	-5
92	4	55	0	241	55
93	3	85	-75	241	10
94	4	65	0	241	65
95	3	70	-25	241	45
96	4	80	0	241	80
97	3	80	0	241	80
98	4	40	0	241	40
99	3	60	-25	241	35
100	4	80	0	241	80
1	2	100	0	243	100
2	2	80	0	243	80
3	3	50	0	243	50
4	1	100	0	243	100
5	1	120	0	243	120
6	1	80	-150	243	-70
7	4	50	0	243	50
8	4	40	0	243	40
9	3	60	0	243	60
10	3	40	-50	243	-10
11	2	110	0	243	110
12	2	120	0	243	120
13	2	90	0	243	90
14	2	100	0	243	100
15	2	90	0	243	90
16	1	90	0	243	90
17	1	110	-300	243	-190
18	2	120	0	243	120
19	2	110	-1250	243	-1140
20	3	55	0	243	55
21	4	45	0	243	45
22	3	55	-50	243	5
23	4	45	0	243	45
24	4	55	0	243	55
25	4	60	0	243	60
26	2	80	0	243	80
27	1	100	0	243	100
28	4	40	0	243	40
29	2	110	0	243	110
30	1	80	-200	243	-120
31	2	100	0	243	100
32	4	55	0	243	55
33	4	50	0	243	50
34	4	60	-250	243	-190
35	3	45	0	243	45
36	2	90	0	243	90
37	3	50	-50	243	0
38	1	120	0	243	120
39	2	130	-1500	243	-1370
40	3	45	0	243	45
41	4	55	0	243	55
42	2	120	0	243	120
43	1	110	-250	243	-140
44	3	60	-50	243	10
45	4	40	0	243	40
46	3	40	-50	243	-10
47	4	60	0	243	60
48	2	130	0	243	130
49	1	90	-350	243	-260
50	4	40	0	243	40
51	4	45	0	243	45
52	3	55	0	243	55
53	3	55	-25	243	30
54	2	110	0	243	110
55	4	55	0	243	55
56	1	110	0	243	110
57	3	65	-75	243	-10
58	4	65	0	243	65
59	2	90	0	243	90
60	4	70	0	243	70
61	1	130	-350	243	-220
62	4	50	0	243	50
63	1	90	0	243	90
64	3	45	0	243	45
65	2	100	0	243	100
66	2	120	0	243	120
67	3	70	-25	243	45
68	3	40	0	243	40
69	3	50	-25	243	25
70	3	60	-75	243	-15
71	1	100	-250	243	-150
72	2	120	-1750	243	-1630
73	4	70	-275	243	-205
74	4	60	0	243	60
75	2	110	0	243	110
76	2	140	0	243	140
77	2	130	0	243	130
78	1	120	-200	243	-80
79	1	110	0	243	110
80	1	90	-300	243	-210
81	2	100	0	243	100
82	2	110	0	243	110
83	3	70	0	243	70
84	4	55	0	243	55
85	4	65	0	243	65
86	3	40	-50	243	-10
87	4	80	0	243	80
88	1	130	-150	243	-20
89	2	120	0	243	120
90	2	120	0	243	120
91	4	40	0	243	40
92	3	60	0	243	60
93	2	140	0	243	140
94	1	120	-250	243	-130
95	2	110	0	243	110
96	2	130	0	243	130
97	2	140	-2000	243	-1860
98	2	120	0	243	120
99	3	65	-25	243	40
100	2	110	0	243	110
1	2	100	0	246	100
2	4	50	0	246	50
3	1	100	0	246	100
4	2	80	0	246	80
5	3	50	0	246	50
6	1	120	0	246	120
7	3	60	0	246	60
8	4	40	0	246	40
9	1	80	-150	246	-70
10	2	110	0	246	110
11	3	40	-50	246	-10
12	4	45	0	246	45
13	1	90	0	246	90
14	3	55	0	246	55
15	2	120	0	246	120
16	1	110	-300	246	-190
17	4	45	0	246	45
18	3	55	-50	246	5
19	2	90	0	246	90
20	4	55	0	246	55
21	1	100	0	246	100
22	3	45	0	246	45
23	2	100	0	246	100
24	1	80	-200	246	-120
25	4	60	0	246	60
26	2	90	0	246	90
27	4	40	0	246	40
28	3	50	-50	246	0
29	1	120	0	246	120
30	4	55	0	246	55
31	2	120	0	246	120
32	3	45	0	246	45
33	2	110	-1250	246	-1140
34	1	110	-250	246	-140
35	1	90	-350	246	-260
36	2	80	0	246	80
37	4	50	0	246	50
38	3	60	-50	246	10
39	2	110	0	246	110
40	2	100	0	246	100
41	2	90	0	246	90
42	2	130	-1500	246	-1370
43	1	110	0	246	110
44	1	130	-350	246	-220
45	3	40	-50	246	-10
46	4	60	-250	246	-190
47	1	90	0	246	90
48	1	100	-250	246	-150
49	2	120	0	246	120
50	3	55	0	246	55
51	3	55	-25	246	30
52	4	55	0	246	55
53	4	40	0	246	40
54	3	65	-75	246	-10
55	2	130	0	246	130
56	1	120	-200	246	-80
57	2	110	0	246	110
58	2	90	0	246	90
59	2	100	0	246	100
60	2	120	0	246	120
61	4	60	0	246	60
62	2	120	-1750	246	-1630
63	3	45	0	246	45
64	1	110	0	246	110
65	4	40	0	246	40
66	4	45	0	246	45
67	4	55	0	246	55
68	4	65	0	246	65
69	1	90	-300	246	-210
70	2	110	0	246	110
71	2	140	0	246	140
72	3	70	-25	246	45
73	4	70	0	246	70
74	4	50	0	246	50
75	2	130	0	246	130
76	2	100	0	246	100
77	4	70	-275	246	-205
78	3	40	0	246	40
79	1	130	-150	246	-20
80	2	110	0	246	110
81	2	120	0	246	120
82	4	60	0	246	60
83	2	120	0	246	120
84	4	55	0	246	55
85	2	140	0	246	140
86	4	65	0	246	65
87	2	110	0	246	110
88	4	80	0	246	80
89	2	130	0	246	130
90	2	140	-2000	246	-1860
91	4	40	0	246	40
92	4	80	0	246	80
93	1	120	-250	246	-130
94	3	50	-25	246	25
95	2	120	0	246	120
96	4	40	0	246	40
97	4	65	0	246	65
98	2	110	0	246	110
99	2	130	0	246	130
100	4	55	-300	246	-245
1	2	100	0	251	100
2	3	50	0	251	50
3	4	50	0	251	50
4	2	80	0	251	80
5	3	60	0	251	60
6	3	40	-50	251	-10
7	1	100	0	251	100
8	2	110	0	251	110
9	4	40	0	251	40
10	3	55	0	251	55
11	4	45	0	251	45
12	1	120	0	251	120
13	2	120	0	251	120
14	3	55	-50	251	5
15	4	45	0	251	45
16	2	90	0	251	90
17	1	80	-150	251	-70
18	3	45	0	251	45
19	4	55	0	251	55
20	2	100	0	251	100
21	1	90	0	251	90
22	2	90	0	251	90
23	3	50	-50	251	0
24	4	60	0	251	60
25	3	45	0	251	45
26	1	110	-300	251	-190
27	4	40	0	251	40
28	1	100	0	251	100
29	2	120	0	251	120
30	3	60	-50	251	10
31	1	80	-200	251	-120
32	4	55	0	251	55
33	3	40	-50	251	-10
34	2	110	-1250	251	-1140
35	4	50	0	251	50
36	1	120	0	251	120
37	2	80	0	251	80
38	4	60	-250	251	-190
39	3	55	0	251	55
40	4	55	0	251	55
41	2	110	0	251	110
42	3	55	-25	251	30
43	4	40	0	251	40
44	4	60	0	251	60
45	3	65	-75	251	-10
46	2	100	0	251	100
47	1	110	-250	251	-140
48	2	90	0	251	90
49	3	45	0	251	45
50	4	40	0	251	40
51	2	130	-1500	251	-1370
52	3	70	-25	251	45
53	4	45	0	251	45
54	3	40	0	251	40
55	2	120	0	251	120
56	1	90	-350	251	-260
57	2	130	0	251	130
58	3	50	-25	251	25
59	4	55	0	251	55
60	4	65	0	251	65
61	3	60	-75	251	-15
62	2	110	0	251	110
63	3	70	0	251	70
64	4	70	0	251	70
65	3	40	-50	251	-10
66	2	90	0	251	90
67	3	60	0	251	60
68	4	50	0	251	50
69	3	65	-25	251	40
70	2	100	0	251	100
71	3	55	0	251	55
72	4	70	-275	251	-205
73	3	80	-50	251	30
74	2	120	0	251	120
75	3	40	-25	251	15
76	4	60	0	251	60
77	3	60	-50	251	10
78	2	120	-1750	251	-1630
79	3	55	0	251	55
80	1	110	0	251	110
81	2	110	0	251	110
82	3	65	-25	251	40
83	4	55	0	251	55
84	3	40	-75	251	-35
85	2	140	0	251	140
86	1	130	-350	251	-220
87	2	130	0	251	130
88	3	80	-50	251	30
89	4	65	0	251	65
90	3	65	-25	251	40
91	2	100	0	251	100
92	1	90	0	251	90
93	2	110	0	251	110
94	3	75	0	251	75
95	4	80	0	251	80
96	1	100	-250	251	-150
97	2	120	0	251	120
98	3	55	-25	251	30
99	1	120	-200	251	-80
100	2	120	0	251	120
1	4	50	0	271	50
2	3	50	0	271	50
3	2	100	0	271	100
4	1	100	0	271	100
5	1	120	0	271	120
6	2	80	0	271	80
7	3	60	0	271	60
8	4	40	0	271	40
9	4	45	0	271	45
10	3	40	-50	271	-10
11	2	110	0	271	110
12	1	80	-150	271	-70
13	2	120	0	271	120
14	4	45	0	271	45
15	2	90	0	271	90
16	4	55	0	271	55
17	2	100	0	271	100
18	4	60	0	271	60
19	2	90	0	271	90
20	3	55	0	271	55
21	2	120	0	271	120
22	1	90	0	271	90
23	2	110	-1250	271	-1140
24	4	40	0	271	40
25	4	55	0	271	55
26	4	50	0	271	50
27	4	60	-250	271	-190
28	2	80	0	271	80
29	4	55	0	271	55
30	3	55	-50	271	5
31	4	40	0	271	40
32	2	110	0	271	110
33	4	60	0	271	60
34	1	110	-300	271	-190
35	2	100	0	271	100
36	4	40	0	271	40
37	2	90	0	271	90
38	4	45	0	271	45
39	2	130	-1500	271	-1370
40	4	55	0	271	55
41	4	65	0	271	65
42	4	70	0	271	70
43	4	50	0	271	50
44	4	70	-275	271	-205
45	2	120	0	271	120
46	2	130	0	271	130
47	2	110	0	271	110
48	4	60	0	271	60
49	2	90	0	271	90
50	4	55	0	271	55
51	2	100	0	271	100
52	4	65	0	271	65
53	4	80	0	271	80
54	4	40	0	271	40
55	2	120	0	271	120
56	4	80	0	271	80
57	3	45	0	271	45
58	2	120	-1750	271	-1630
59	4	40	0	271	40
60	4	65	0	271	65
61	4	55	-300	271	-245
62	4	60	0	271	60
63	2	110	0	271	110
64	2	140	0	271	140
65	2	130	0	271	130
66	2	100	0	271	100
67	4	65	0	271	65
68	2	110	0	271	110
69	4	75	0	271	75
70	2	120	0	271	120
71	4	60	0	271	60
72	4	65	0	271	65
73	4	75	-325	271	-250
74	4	85	0	271	85
75	4	45	0	271	45
76	4	55	0	271	55
77	3	50	-50	271	0
78	1	100	0	271	100
79	4	70	0	271	70
80	4	55	0	271	55
81	4	70	0	271	70
82	4	80	0	271	80
83	4	65	0	271	65
84	4	70	0	271	70
85	4	80	-350	271	-270
86	2	120	0	271	120
87	2	140	0	271	140
88	4	90	0	271	90
89	4	50	0	271	50
90	4	60	0	271	60
91	2	110	0	271	110
92	4	75	0	271	75
93	4	60	0	271	60
94	4	75	0	271	75
95	4	85	0	271	85
96	2	130	0	271	130
97	4	70	0	271	70
98	4	75	0	271	75
99	4	85	0	271	85
100	2	140	-2000	271	-1860
1	3	50	0	272	50
2	1	100	0	272	100
3	2	100	0	272	100
4	4	50	0	272	50
5	2	80	0	272	80
6	1	120	0	272	120
7	2	110	0	272	110
8	4	40	0	272	40
9	4	45	0	272	45
10	3	60	0	272	60
11	3	40	-50	272	-10
12	3	55	0	272	55
13	2	120	0	272	120
14	1	80	-150	272	-70
15	3	55	-50	272	5
16	3	45	0	272	45
17	2	90	0	272	90
18	1	90	0	272	90
19	3	50	-50	272	0
20	3	45	0	272	45
21	4	45	0	272	45
22	2	100	0	272	100
23	2	90	0	272	90
24	1	110	-300	272	-190
25	3	60	-50	272	10
26	2	120	0	272	120
27	1	100	0	272	100
28	4	55	0	272	55
29	2	110	-1250	272	-1140
30	3	40	-50	272	-10
31	1	80	-200	272	-120
32	4	60	0	272	60
33	3	55	0	272	55
34	1	120	0	272	120
35	2	80	0	272	80
36	4	40	0	272	40
37	4	55	0	272	55
38	2	110	0	272	110
39	2	100	0	272	100
40	2	90	0	272	90
41	1	110	-250	272	-140
42	1	90	-350	272	-260
43	1	110	0	272	110
44	3	55	-25	272	30
45	3	65	-75	272	-10
46	3	45	0	272	45
47	1	130	-350	272	-220
48	2	130	-1500	272	-1370
49	1	90	0	272	90
50	4	50	0	272	50
51	3	70	-25	272	45
52	3	40	0	272	40
53	4	60	-250	272	-190
54	2	120	0	272	120
55	4	55	0	272	55
56	4	40	0	272	40
57	4	60	0	272	60
58	1	100	-250	272	-150
59	1	120	-200	272	-80
60	1	110	0	272	110
61	3	50	-25	272	25
62	1	90	-300	272	-210
63	1	130	-150	272	-20
64	1	120	-250	272	-130
65	1	100	0	272	100
66	4	40	0	272	40
67	2	130	0	272	130
68	1	120	-250	272	-130
69	1	140	-300	272	-160
70	1	110	0	272	110
71	4	45	0	272	45
72	3	60	-75	272	-15
73	4	55	0	272	55
74	3	70	0	272	70
75	2	110	0	272	110
76	2	90	0	272	90
77	4	65	0	272	65
78	2	100	0	272	100
79	1	110	-350	272	-240
80	1	100	0	272	100
81	4	70	0	272	70
82	1	120	-200	272	-80
83	1	130	-250	272	-120
84	2	120	0	272	120
85	1	110	-150	272	-40
86	4	50	0	272	50
87	4	70	-275	272	-205
88	1	140	-250	272	-110
89	2	120	-1750	272	-1630
90	1	120	0	272	120
91	4	60	0	272	60
92	1	130	-350	272	-220
93	1	120	-200	272	-80
94	1	140	-250	272	-110
95	4	55	0	272	55
96	4	65	0	272	65
97	2	110	0	272	110
98	1	130	-250	272	-120
99	1	110	-150	272	-40
100	3	40	-50	272	-10
1	1	100	0	274	100
2	1	120	0	274	120
3	1	80	-150	274	-70
4	1	90	0	274	90
5	1	110	-300	274	-190
6	1	100	0	274	100
7	2	100	0	274	100
8	2	80	0	274	80
9	2	110	0	274	110
10	2	120	0	274	120
11	2	90	0	274	90
12	2	100	0	274	100
13	2	90	0	274	90
14	2	120	0	274	120
15	2	110	-1250	274	-1140
16	3	50	0	274	50
17	3	60	0	274	60
18	4	50	0	274	50
19	4	40	0	274	40
20	4	45	0	274	45
21	3	40	-50	274	-10
22	4	45	0	274	45
23	1	80	-200	274	-120
24	2	80	0	274	80
25	1	120	0	274	120
26	1	110	-250	274	-140
27	4	55	0	274	55
28	3	55	0	274	55
29	4	60	0	274	60
30	3	55	-50	274	5
31	4	40	0	274	40
32	2	110	0	274	110
33	3	45	0	274	45
34	4	55	0	274	55
35	1	90	-350	274	-260
36	3	50	-50	274	0
37	4	50	0	274	50
38	3	45	0	274	45
39	4	60	-250	274	-190
40	3	60	-50	274	10
41	4	55	0	274	55
42	3	40	-50	274	-10
43	4	40	0	274	40
44	4	60	0	274	60
45	4	40	0	274	40
46	2	100	0	274	100
47	4	45	0	274	45
48	3	55	0	274	55
49	3	55	-25	274	30
50	4	55	0	274	55
51	2	90	0	274	90
52	4	65	0	274	65
53	3	65	-75	274	-10
54	4	70	0	274	70
55	3	45	0	274	45
56	4	50	0	274	50
57	3	70	-25	274	45
58	4	70	-275	274	-205
59	3	40	0	274	40
60	2	130	-1500	274	-1370
61	3	50	-25	274	25
62	3	60	-75	274	-15
63	1	110	0	274	110
64	1	130	-350	274	-220
65	1	90	0	274	90
66	1	100	-250	274	-150
67	3	70	0	274	70
68	4	60	0	274	60
69	2	120	0	274	120
70	2	130	0	274	130
71	3	40	-50	274	-10
72	4	55	0	274	55
73	3	60	0	274	60
74	4	65	0	274	65
75	1	120	-200	274	-80
76	2	110	0	274	110
77	3	65	-25	274	40
78	4	80	0	274	80
79	4	40	0	274	40
80	3	55	0	274	55
81	3	80	-50	274	30
82	3	40	-25	274	15
83	4	80	0	274	80
84	3	60	-50	274	10
85	4	40	0	274	40
86	1	110	0	274	110
87	3	55	0	274	55
88	4	65	0	274	65
89	3	65	-25	274	40
90	4	55	-300	274	-245
91	3	40	-75	274	-35
92	4	60	0	274	60
93	3	80	-50	274	30
94	4	65	0	274	65
95	3	65	-25	274	40
96	3	75	0	274	75
97	3	55	-25	274	30
98	1	90	-300	274	-210
99	2	90	0	274	90
100	3	60	-25	274	35
1	2	100	0	279	100
2	4	50	0	279	50
3	1	100	0	279	100
4	2	80	0	279	80
5	4	40	0	279	40
6	1	120	0	279	120
7	3	50	0	279	50
8	3	60	0	279	60
9	1	80	-150	279	-70
10	4	45	0	279	45
11	3	40	-50	279	-10
12	1	90	0	279	90
13	4	45	0	279	45
14	2	110	0	279	110
15	1	110	-300	279	-190
16	4	55	0	279	55
17	1	100	0	279	100
18	3	55	0	279	55
19	4	60	0	279	60
20	1	80	-200	279	-120
21	3	55	-50	279	5
22	1	120	0	279	120
23	4	40	0	279	40
24	3	45	0	279	45
25	2	120	0	279	120
26	2	90	0	279	90
27	3	50	-50	279	0
28	4	55	0	279	55
