trial	deck	gain	loss	subjID	net
17	1	90	0	210	90
18	1	110	-300	210	-190
19	4	45	0	210	45
20	4	55	0	210	55
21	4	60	0	210	60
22	4	40	0	210	40
23	1	100	0	210	100
24	1	80	-200	210	-120
25	2	120	0	210	120
26	3	45	0	210	45
27	3	60	-50	210	10
28	4	55	0	210	55
29	4	50	0	210	50
30	4	60	-250	210	-190
31	4	55	0	210	55
32	4	40	0	210	40
33	4	60	0	210	60
34	3	40	-50	210	-10
35	2	90	0	210	90
36	1	120	0	210	120
37	1	110	-250	210	-140
38	1	90	-350	210	-260
39	1	110	0	210	110
40	1	130	-350	210	-220
41	2	100	0	210	100
42	2	90	0	210	90
43	3	55	0	210	55
44	2	120	0	210	120
45	2	110	-1250	210	-1140
46	3	55	-25	210	30
47	1	90	0	210	90
48	4	40	0	210	40
49	2	80	0	210	80
50	2	110	0	210	110
51	1	100	-250	210	-150
52	1	120	-200	210	-80
53	4	45	0	210	45
54	4	55	0	210	55
55	4	65	0	210	65
56	3	65	-75	210	-10
57	4	70	0	210	70
58	4	50	0	210	50
59	2	100	0	210	100
60	2	90	0	210	90
61	1	110	0	210	110
62	1	90	-300	210	-210
63	2	130	-1500	210	-1370
64	3	45	0	210	45
65	4	70	-275	210	-205
66	1	130	-150	210	-20
67	2	120	0	210	120
68	2	130	0	210	130
69	2	110	0	210	110
70	3	70	-25	210	45
71	1	120	-250	210	-130
72	1	100	0	210	100
73	1	120	-250	210	-130
74	4	60	0	210	60
75	4	55	0	210	55
76	4	65	0	210	65
77	4	80	0	210	80
78	4	40	0	210	40
79	3	40	0	210	40
80	3	50	-25	210	25
81	1	140	-300	210	-160
82	4	80	0	210	80
83	4	40	0	210	40
84	2	90	0	210	90
85	4	65	0	210	65
86	2	100	0	210	100
87	3	60	-75	210	-15
88	2	120	0	210	120
89	1	110	0	210	110
90	4	55	-300	210	-245
91	1	110	-350	210	-240
92	2	120	-1750	210	-1630
93	1	100	0	210	100
94	1	120	-200	210	-80
95	1	130	-250	210	-120
96	1	110	-150	210	-40
97	1	140	-250	210	-110
98	1	120	0	210	120
99	1	130	-350	210	-220
100	1	120	-200	210	-80
1	3	50	0	221	50
2	2	100	0	221	100
3	3	60	0	221	60
4	3	40	-50	221	-10
5	1	100	0	221	100
6	4	50	0	221	50
7	3	55	0	221	55
8	2	80	0	221	80
9	1	120	0	221	120
10	3	55	-50	221	5
11	2	110	0	221	110
12	4	40	0	221	40
13	1	80	-150	221	-70
14	3	45	0	221	45
15	3	50	-50	221	0
16	2	120	0	221	120
17	1	90	0	221	90
18	2	90	0	221	90
19	3	45	0	221	45
20	4	45	0	221	45
21	3	60	-50	221	10
22	2	100	0	221	100
23	4	45	0	221	45
24	1	110	-300	221	-190
25	3	40	-50	221	-10
26	2	90	0	221	90
27	1	100	0	221	100
28	3	55	0	221	55
29	1	80	-200	221	-120
30	2	120	0	221	120
31	4	55	0	221	55
32	3	55	-25	221	30
33	4	60	0	221	60
34	2	110	-1250	221	-1140
35	4	40	0	221	40
36	3	65	-75	221	-10
37	1	120	0	221	120
38	4	55	0	221	55
39	2	80	0	221	80
40	3	45	0	221	45
41	4	50	0	221	50
42	4	60	-250	221	-190
43	3	70	-25	221	45
44	3	40	0	221	40
45	2	110	0	221	110
46	4	55	0	221	55
47	1	110	-250	221	-140
48	3	50	-25	221	25
49	2	100	0	221	100
50	1	90	-350	221	-260
51	3	60	-75	221	-15
52	2	90	0	221	90
53	4	40	0	221	40
54	3	70	0	221	70
55	1	110	0	221	110
56	4	60	0	221	60
57	2	130	-1500	221	-1370
58	2	120	0	221	120
59	3	40	-50	221	-10
60	2	130	0	221	130
61	1	130	-350	221	-220
62	4	40	0	221	40
63	3	60	0	221	60
64	2	110	0	221	110
65	4	45	0	221	45
66	3	65	-25	221	40
67	2	90	0	221	90
68	4	55	0	221	55
69	1	90	0	221	90
70	3	55	0	221	55
71	3	80	-50	221	30
72	4	65	0	221	65
73	2	100	0	221	100
74	3	40	-25	221	15
75	4	70	0	221	70
76	4	50	0	221	50
77	3	60	-50	221	10
78	3	55	0	221	55
79	2	120	0	221	120
80	4	70	-275	221	-205
81	3	65	-25	221	40
82	3	40	-75	221	-35
83	2	120	-1750	221	-1630
84	4	60	0	221	60
85	1	100	-250	221	-150
86	3	80	-50	221	30
87	4	55	0	221	55
88	2	110	0	221	110
89	3	65	-25	221	40
90	1	120	-200	221	-80
91	4	65	0	221	65
92	3	75	0	221	75
93	2	140	0	221	140
94	4	80	0	221	80
95	3	55	-25	221	30
96	1	110	0	221	110
97	2	130	0	221	130
98	3	60	-25	221	35
99	4	40	0	221	40
100	3	70	-25	221	45
1	2	100	0	224	100
2	2	80	0	224	80
3	4	50	0	224	50
4	3	50	0	224	50
5	3	60	0	224	60
6	3	40	-50	224	-10
7	2	110	0	224	110
8	4	40	0	224	40
9	1	100	0	224	100
10	1	120	0	224	120
11	2	120	0	224	120
12	2	90	0	224	90
13	3	55	0	224	55
14	3	55	-50	224	5
15	3	45	0	224	45
16	4	45	0	224	45
17	1	80	-150	224	-70
18	1	90	0	224	90
19	2	100	0	224	100
20	2	90	0	224	90
21	3	50	-50	224	0
22	3	45	0	224	45
23	4	45	0	224	45
24	1	110	-300	224	-190
25	1	100	0	224	100
26	1	80	-200	224	-120
27	2	120	0	224	120
28	2	110	-1250	224	-1140
29	2	80	0	224	80
30	3	60	-50	224	10
31	4	55	0	224	55
32	1	120	0	224	120
33	1	110	-250	224	-140
34	2	110	0	224	110
35	3	40	-50	224	-10
36	4	60	0	224	60
37	1	90	-350	224	-260
38	2	100	0	224	100
39	3	55	0	224	55
40	2	90	0	224	90
41	1	110	0	224	110
42	4	40	0	224	40
43	1	130	-350	224	-220
44	1	90	0	224	90
45	1	100	-250	224	-150
46	2	130	-1500	224	-1370
47	4	55	0	224	55
48	3	55	-25	224	30
49	2	120	0	224	120
50	3	65	-75	224	-10
51	4	50	0	224	50
52	1	120	-200	224	-80
53	2	130	0	224	130
54	4	60	-250	224	-190
55	3	45	0	224	45
56	2	110	0	224	110
57	2	90	0	224	90
58	3	70	-25	224	45
59	1	110	0	224	110
60	4	55	0	224	55
61	2	100	0	224	100
62	3	40	0	224	40
63	4	40	0	224	40
64	3	50	-25	224	25
65	3	60	-75	224	-15
66	1	90	-300	224	-210
67	2	120	0	224	120
68	1	130	-150	224	-20
69	2	120	-1750	224	-1630
70	3	70	0	224	70
71	4	60	0	224	60
72	3	40	-50	224	-10
73	2	110	0	224	110
74	1	120	-250	224	-130
75	2	140	0	224	140
76	4	40	0	224	40
77	4	45	0	224	45
78	4	55	0	224	55
79	4	65	0	224	65
80	4	70	0	224	70
81	4	50	0	224	50
82	4	70	-275	224	-205
83	4	60	0	224	60
84	4	55	0	224	55
85	3	60	0	224	60
86	3	65	-25	224	40
87	4	65	0	224	65
88	4	80	0	224	80
89	3	55	0	224	55
90	4	40	0	224	40
91	4	80	0	224	80
92	3	80	-50	224	30
93	4	40	0	224	40
94	4	65	0	224	65
95	3	40	-25	224	15
96	3	60	-50	224	10
97	4	55	-300	224	-245
98	4	60	0	224	60
99	4	65	0	224	65
100	1	100	0	224	100
1	3	50	0	232	50
2	2	100	0	232	100
3	4	50	0	232	50
4	1	100	0	232	100
5	2	80	0	232	80
6	3	60	0	232	60
7	4	40	0	232	40
8	1	120	0	232	120
9	2	110	0	232	110
10	3	40	-50	232	-10
11	4	45	0	232	45
12	2	120	0	232	120
13	3	55	0	232	55
14	1	80	-150	232	-70
15	4	45	0	232	45
16	3	55	-50	232	5
17	2	90	0	232	90
18	4	55	0	232	55
19	3	45	0	232	45
20	1	90	0	232	90
21	2	100	0	232	100
22	4	60	0	232	60
23	3	50	-50	232	0
24	4	40	0	232	40
25	1	110	-300	232	-190
26	2	90	0	232	90
27	4	55	0	232	55
28	3	45	0	232	45
29	1	100	0	232	100
30	4	50	0	232	50
31	3	60	-50	232	10
32	2	120	0	232	120
33	4	60	-250	232	-190
34	2	110	-1250	232	-1140
35	2	80	0	232	80
36	3	40	-50	232	-10
37	1	80	-200	232	-120
38	4	55	0	232	55
39	1	120	0	232	120
40	3	55	0	232	55
41	2	110	0	232	110
42	4	40	0	232	40
43	1	110	-250	232	-140
44	2	100	0	232	100
45	3	55	-25	232	30
46	4	60	0	232	60
47	3	65	-75	232	-10
48	4	40	0	232	40
49	1	90	-350	232	-260
50	2	90	0	232	90
51	3	45	0	232	45
52	2	130	-1500	232	-1370
53	3	70	-25	232	45
54	4	45	0	232	45
55	1	110	0	232	110
56	4	55	0	232	55
57	1	130	-350	232	-220
58	2	120	0	232	120
59	4	65	0	232	65
60	2	130	0	232	130
61	3	40	0	232	40
62	1	90	0	232	90
63	4	70	0	232	70
64	3	50	-25	232	25
65	3	60	-75	232	-15
66	4	50	0	232	50
67	4	70	-275	232	-205
68	1	100	-250	232	-150
69	2	110	0	232	110
70	3	70	0	232	70
71	2	90	0	232	90
72	3	40	-50	232	-10
73	2	100	0	232	100
74	2	120	0	232	120
75	2	120	-1750	232	-1630
76	2	110	0	232	110
77	2	140	0	232	140
78	2	130	0	232	130
79	1	120	-200	232	-80
80	1	110	0	232	110
81	1	90	-300	232	-210
82	4	60	0	232	60
83	4	55	0	232	55
84	2	100	0	232	100
85	3	60	0	232	60
86	2	110	0	232	110
87	1	130	-150	232	-20
88	4	65	0	232	65
89	1	120	-250	232	-130
90	2	120	0	232	120
91	3	65	-25	232	40
92	2	120	0	232	120
93	3	55	0	232	55
94	1	100	0	232	100
95	2	140	0	232	140
96	3	80	-50	232	30
97	1	120	-250	232	-130
98	3	40	-25	232	15
99	2	110	0	232	110
100	4	80	0	232	80
1	2	100	0	234	100
2	4	50	0	234	50
3	4	40	0	234	40
4	4	45	0	234	45
5	1	100	0	234	100
6	2	80	0	234	80
7	4	45	0	234	45
8	3	50	0	234	50
9	1	120	0	234	120
10	1	80	-150	234	-70
11	2	110	0	234	110
12	1	90	0	234	90
13	1	110	-300	234	-190
14	4	55	0	234	55
15	3	60	0	234	60
16	2	120	0	234	120
17	4	60	0	234	60
18	1	100	0	234	100
19	2	90	0	234	90
20	2	100	0	234	100
21	1	80	-200	234	-120
22	1	120	0	234	120
23	4	40	0	234	40
24	3	40	-50	234	-10
25	4	55	0	234	55
26	2	90	0	234	90
27	1	110	-250	234	-140
28	1	90	-350	234	-260
29	1	110	0	234	110
30	3	55	0	234	55
31	2	120	0	234	120
32	4	50	0	234	50
33	2	110	-1250	234	-1140
34	1	130	-350	234	-220
35	1	90	0	234	90
36	2	80	0	234	80
37	3	55	-50	234	5
38	3	45	0	234	45
39	2	110	0	234	110
40	2	100	0	234	100
41	2	90	0	234	90
42	2	130	-1500	234	-1370
43	2	120	0	234	120
44	1	100	-250	234	-150
45	2	130	0	234	130
46	2	110	0	234	110
47	2	90	0	234	90
48	1	120	-200	234	-80
49	1	110	0	234	110
50	1	90	-300	234	-210
51	2	100	0	234	100
52	2	120	0	234	120
53	2	120	-1750	234	-1630
54	2	110	0	234	110
55	2	140	0	234	140
56	4	60	-250	234	-190
57	3	50	-50	234	0
58	2	130	0	234	130
59	2	100	0	234	100
60	1	130	-150	234	-20
61	2	110	0	234	110
62	2	120	0	234	120
63	1	120	-250	234	-130
64	2	120	0	234	120
65	2	140	0	234	140
66	1	100	0	234	100
67	1	120	-250	234	-130
68	2	110	0	234	110
69	1	140	-300	234	-160
70	2	130	0	234	130
71	2	140	-2000	234	-1860
72	2	120	0	234	120
73	1	110	0	234	110
74	1	110	-350	234	-240
75	1	100	0	234	100
76	1	120	-200	234	-80
77	1	130	-250	234	-120
78	1	110	-150	234	-40
79	2	110	0	234	110
80	2	130	0	234	130
81	2	150	0	234	150
82	2	110	0	234	110
83	2	150	0	234	150
84	2	120	0	234	120
85	2	140	0	234	140
86	2	140	0	234	140
87	2	150	0	234	150
88	2	130	0	234	130
89	2	120	0	234	120
90	2	140	0	234	140
91	2	160	-2250	234	-2090
92	2	120	0	234	120
93	2	160	0	234	160
94	2	130	0	234	130
95	2	150	0	234	150
96	2	150	0	234	150
97	1	140	-250	234	-110
98	2	160	0	234	160
99	2	140	0	234	140
100	2	130	0	234	130
1	2	100	0	237	100
2	2	80	0	237	80
3	2	110	0	237	110
4	2	120	0	237	120
5	1	100	0	237	100
6	2	90	0	237	90
7	2	100	0	237	100
8	2	90	0	237	90
9	1	120	0	237	120
10	1	80	-150	237	-70
11	1	90	0	237	90
12	2	120	0	237	120
13	2	110	-1250	237	-1140
14	3	50	0	237	50
15	3	60	0	237	60
16	3	40	-50	237	-10
17	2	80	0	237	80
18	1	110	-300	237	-190
19	1	100	0	237	100
20	1	80	-200	237	-120
21	1	120	0	237	120
22	1	110	-250	237	-140
23	2	110	0	237	110
24	4	50	0	237	50
25	4	40	0	237	40
26	4	45	0	237	45
27	1	90	-350	237	-260
28	1	110	0	237	110
29	1	130	-350	237	-220
30	2	100	0	237	100
31	2	90	0	237	90
32	1	90	0	237	90
33	1	100	-250	237	-150
34	3	55	0	237	55
35	3	55	-50	237	5
36	4	45	0	237	45
37	4	55	0	237	55
38	3	45	0	237	45
39	2	130	-1500	237	-1370
40	2	120	0	237	120
41	1	120	-200	237	-80
42	2	130	0	237	130
43	2	110	0	237	110
44	3	50	-50	237	0
45	4	60	0	237	60
46	4	40	0	237	40
47	3	45	0	237	45
48	2	90	0	237	90
49	4	55	0	237	55
50	3	60	-50	237	10
51	2	100	0	237	100
52	1	110	0	237	110
53	1	90	-300	237	-210
54	1	130	-150	237	-20
55	1	120	-250	237	-130
56	1	100	0	237	100
57	2	120	0	237	120
58	3	40	-50	237	-10
59	4	50	0	237	50
60	4	60	-250	237	-190
61	3	55	0	237	55
62	2	120	-1750	237	-1630
63	2	110	0	237	110
64	1	120	-250	237	-130
65	3	55	-25	237	30
66	4	55	0	237	55
67	3	65	-75	237	-10
68	1	140	-300	237	-160
69	2	140	0	237	140
70	2	130	0	237	130
71	2	100	0	237	100
72	2	110	0	237	110
73	2	120	0	237	120
74	2	120	0	237	120
75	2	140	0	237	140
76	2	110	0	237	110
77	1	110	0	237	110
78	2	130	0	237	130
79	4	40	0	237	40
80	2	140	-2000	237	-1860
81	2	120	0	237	120
82	2	110	0	237	110
83	1	110	-350	237	-240
84	2	130	0	237	130
85	2	150	0	237	150
86	4	60	0	237	60
87	2	110	0	237	110
88	1	100	0	237	100
89	2	150	0	237	150
90	4	40	0	237	40
91	2	120	0	237	120
92	2	140	0	237	140
93	1	120	-200	237	-80
94	2	140	0	237	140
95	1	130	-250	237	-120
96	2	150	0	237	150
97	4	45	0	237	45
98	3	45	0	237	45
99	2	130	0	237	130
100	2	120	0	237	120
1	1	100	0	238	100
2	3	50	0	238	50
3	2	100	0	238	100
4	4	50	0	238	50
5	1	120	0	238	120
6	1	80	-150	238	-70
7	3	60	0	238	60
8	1	90	0	238	90
9	2	80	0	238	80
10	4	40	0	238	40
11	1	110	-300	238	-190
12	2	110	0	238	110
13	2	120	0	238	120
14	1	100	0	238	100
15	2	90	0	238	90
16	1	80	-200	238	-120
17	3	40	-50	238	-10
18	4	45	0	238	45
19	2	100	0	238	100
20	1	120	0	238	120
21	2	90	0	238	90
22	1	110	-250	238	-140
23	1	90	-350	238	-260
24	2	120	0	238	120
25	3	55	0	238	55
26	4	45	0	238	45
27	2	110	-1250	238	-1140
28	1	110	0	238	110
29	2	80	0	238	80
30	1	130	-350	238	-220
31	2	110	0	238	110
32	3	55	-50	238	5
33	4	55	0	238	55
34	1	90	0	238	90
35	2	100	0	238	100
36	2	90	0	238	90
37	2	130	-1500	238	-1370
38	1	100	-250	238	-150
39	1	120	-200	238	-80
40	3	45	0	238	45
41	2	120	0	238	120
42	2	130	0	238	130
43	2	110	0	238	110
44	1	110	0	238	110
45	1	90	-300	238	-210
46	3	50	-50	238	0
47	3	45	0	238	45
48	4	60	0	238	60
49	2	90	0	238	90
50	1	130	-150	238	-20
51	2	100	0	238	100
52	2	120	0	238	120
53	3	60	-50	238	10
54	2	120	-1750	238	-1630
55	2	110	0	238	110
56	1	120	-250	238	-130
57	2	140	0	238	140
58	2	130	0	238	130
59	4	40	0	238	40
60	2	100	0	238	100
61	4	55	0	238	55
62	2	110	0	238	110
63	4	50	0	238	50
64	2	120	0	238	120
65	4	60	-250	238	-190
66	2	120	0	238	120
67	2	140	0	238	140
68	2	110	0	238	110
69	3	40	-50	238	-10
70	2	130	0	238	130
71	2	140	-2000	238	-1860
72	2	120	0	238	120
73	1	100	0	238	100
74	1	120	-250	238	-130
75	2	110	0	238	110
76	1	140	-300	238	-160
77	3	55	0	238	55
78	4	55	0	238	55
79	4	40	0	238	40
80	2	130	0	238	130
81	2	150	0	238	150
82	2	110	0	238	110
83	2	150	0	238	150
84	1	110	0	238	110
85	1	110	-350	238	-240
86	2	120	0	238	120
87	2	140	0	238	140
88	2	140	0	238	140
89	1	100	0	238	100
90	2	150	0	238	150
91	4	60	0	238	60
92	1	120	-200	238	-80
93	3	55	-25	238	30
94	2	130	0	238	130
95	2	120	0	238	120
96	2	140	0	238	140
97	2	160	-2250	238	-2090
98	4	40	0	238	40
99	2	120	0	238	120
100	2	160	0	238	160
1	1	100	0	248	100
2	3	50	0	248	50
3	1	120	0	248	120
4	2	100	0	248	100
5	4	50	0	248	50
6	4	40	0	248	40
7	3	60	0	248	60
8	1	80	-150	248	-70
9	2	80	0	248	80
10	3	40	-50	248	-10
11	2	110	0	248	110
12	4	45	0	248	45
13	3	55	0	248	55
14	1	90	0	248	90
15	1	110	-300	248	-190
16	1	100	0	248	100
17	2	120	0	248	120
18	1	80	-200	248	-120
19	3	55	-50	248	5
20	2	90	0	248	90
21	4	45	0	248	45
22	2	100	0	248	100
23	2	90	0	248	90
24	1	120	0	248	120
25	2	120	0	248	120
26	1	110	-250	248	-140
27	3	45	0	248	45
28	1	90	-350	248	-260
29	1	110	0	248	110
30	1	130	-350	248	-220
31	2	110	-1250	248	-1140
32	3	50	-50	248	0
33	4	55	0	248	55
34	1	90	0	248	90
35	2	80	0	248	80
36	3	45	0	248	45
37	4	60	0	248	60
38	1	100	-250	248	-150
39	1	120	-200	248	-80
40	2	110	0	248	110
41	3	60	-50	248	10
42	4	40	0	248	40
43	3	40	-50	248	-10
44	4	55	0	248	55
45	1	110	0	248	110
46	2	100	0	248	100
47	1	90	-300	248	-210
48	3	55	0	248	55
49	2	90	0	248	90
50	4	50	0	248	50
51	2	130	-1500	248	-1370
52	3	55	-25	248	30
53	4	60	-250	248	-190
54	1	130	-150	248	-20
55	1	120	-250	248	-130
56	1	100	0	248	100
57	1	120	-250	248	-130
58	2	120	0	248	120
59	2	130	0	248	130
60	1	140	-300	248	-160
61	2	110	0	248	110
62	3	65	-75	248	-10
63	4	55	0	248	55
64	4	40	0	248	40
65	3	45	0	248	45
66	2	90	0	248	90
67	1	110	0	248	110
68	1	110	-350	248	-240
69	2	100	0	248	100
70	3	70	-25	248	45
71	4	60	0	248	60
72	3	40	0	248	40
73	2	120	0	248	120
74	3	50	-25	248	25
75	4	40	0	248	40
76	1	100	0	248	100
77	3	60	-75	248	-15
78	4	45	0	248	45
79	2	120	-1750	248	-1630
80	3	70	0	248	70
81	4	55	0	248	55
82	1	120	-200	248	-80
83	2	110	0	248	110
84	3	40	-50	248	-10
85	4	65	0	248	65
86	4	70	0	248	70
87	3	60	0	248	60
88	3	65	-25	248	40
89	4	50	0	248	50
90	1	130	-250	248	-120
91	2	140	0	248	140
92	2	130	0	248	130
93	2	100	0	248	100
94	2	110	0	248	110
95	3	55	0	248	55
96	3	80	-50	248	30
97	3	40	-25	248	15
98	3	60	-50	248	10
99	3	55	0	248	55
100	3	65	-25	248	40
1	3	50	0	250	50
2	2	100	0	250	100
3	2	80	0	250	80
4	3	60	0	250	60
5	1	100	0	250	100
6	4	50	0	250	50
7	3	40	-50	250	-10
8	4	40	0	250	40
9	1	120	0	250	120
10	1	80	-150	250	-70
11	4	45	0	250	45
12	1	90	0	250	90
13	3	55	0	250	55
14	1	110	-300	250	-190
15	4	45	0	250	45
16	3	55	-50	250	5
17	4	55	0	250	55
18	4	60	0	250	60
19	4	40	0	250	40
20	4	55	0	250	55
21	4	50	0	250	50
22	4	60	-250	250	-190
23	3	45	0	250	45
24	4	55	0	250	55
25	1	100	0	250	100
26	3	50	-50	250	0
27	4	40	0	250	40
28	2	110	0	250	110
29	1	80	-200	250	-120
30	4	60	0	250	60
31	4	40	0	250	40
32	4	45	0	250	45
33	3	45	0	250	45
34	4	55	0	250	55
35	3	60	-50	250	10
36	2	120	0	250	120
37	4	65	0	250	65
38	4	70	0	250	70
39	1	120	0	250	120
40	4	50	0	250	50
41	2	90	0	250	90
42	3	40	-50	250	-10
43	4	70	-275	250	-205
44	1	110	-250	250	-140
45	2	100	0	250	100
46	3	55	0	250	55
47	2	90	0	250	90
48	2	120	0	250	120
49	3	55	-25	250	30
50	2	110	-1250	250	-1140
51	4	60	0	250	60
52	3	65	-75	250	-10
53	4	55	0	250	55
54	4	65	0	250	65
55	4	80	0	250	80
56	4	40	0	250	40
57	4	80	0	250	80
58	1	90	-350	250	-260
59	4	40	0	250	40
60	2	80	0	250	80
61	3	45	0	250	45
62	4	65	0	250	65
63	3	70	-25	250	45
64	2	110	0	250	110
65	4	55	-300	250	-245
66	2	100	0	250	100
67	2	90	0	250	90
68	2	130	-1500	250	-1370
69	3	40	0	250	40
70	4	60	0	250	60
71	2	120	0	250	120
72	4	65	0	250	65
73	1	110	0	250	110
74	1	130	-350	250	-220
75	3	50	-25	250	25
76	2	130	0	250	130
77	4	75	0	250	75
78	2	110	0	250	110
79	4	60	0	250	60
80	2	90	0	250	90
81	4	65	0	250	65
82	2	100	0	250	100
83	2	120	0	250	120
84	2	120	-1750	250	-1630
85	4	75	-325	250	-250
86	2	110	0	250	110
87	3	60	-75	250	-15
88	1	90	0	250	90
89	1	100	-250	250	-150
90	1	120	-200	250	-80
91	2	140	0	250	140
92	4	85	0	250	85
93	3	70	0	250	70
94	2	130	0	250	130
95	2	100	0	250	100
96	4	45	0	250	45
97	4	55	0	250	55
98	4	70	0	250	70
99	2	110	0	250	110
100	4	55	0	250	55
1	3	50	0	252	50
2	1	100	0	252	100
3	2	100	0	252	100
4	3	60	0	252	60
5	2	80	0	252	80
6	3	40	-50	252	-10
7	4	50	0	252	50
8	4	40	0	252	40
9	4	45	0	252	45
10	3	55	0	252	55
11	3	55	-50	252	5
12	3	45	0	252	45
13	3	50	-50	252	0
14	3	45	0	252	45
15	3	60	-50	252	10
16	3	40	-50	252	-10
17	2	110	0	252	110
18	3	55	0	252	55
19	2	120	0	252	120
20	4	45	0	252	45
21	1	120	0	252	120
22	2	90	0	252	90
23	2	100	0	252	100
24	2	90	0	252	90
25	1	80	-150	252	-70
26	3	55	-25	252	30
27	3	65	-75	252	-10
28	3	45	0	252	45
29	4	55	0	252	55
30	1	90	0	252	90
31	1	110	-300	252	-190
32	2	120	0	252	120
33	1	100	0	252	100
34	3	70	-25	252	45
35	3	40	0	252	40
36	3	50	-25	252	25
37	2	110	-1250	252	-1140
38	2	80	0	252	80
39	2	110	0	252	110
40	2	100	0	252	100
41	4	60	0	252	60
42	4	40	0	252	40
43	4	55	0	252	55
44	1	80	-200	252	-120
45	1	120	0	252	120
46	3	60	-75	252	-15
47	4	50	0	252	50
48	4	60	-250	252	-190
49	4	55	0	252	55
50	3	70	0	252	70
51	2	90	0	252	90
52	2	130	-1500	252	-1370
53	3	40	-50	252	-10
54	4	40	0	252	40
55	4	60	0	252	60
56	2	120	0	252	120
57	1	110	-250	252	-140
58	3	60	0	252	60
59	3	65	-25	252	40
60	3	55	0	252	55
61	3	80	-50	252	30
62	4	40	0	252	40
63	4	45	0	252	45
64	2	130	0	252	130
65	2	110	0	252	110
66	3	40	-25	252	15
67	3	60	-50	252	10
68	3	55	0	252	55
69	1	90	-350	252	-260
70	1	110	0	252	110
71	2	90	0	252	90
72	3	65	-25	252	40
73	3	40	-75	252	-35
74	3	80	-50	252	30
75	3	65	-25	252	40
76	3	75	0	252	75
77	4	55	0	252	55
78	2	100	0	252	100
79	3	55	-25	252	30
80	3	60	-25	252	35
81	4	65	0	252	65
82	2	120	0	252	120
83	1	130	-350	252	-220
84	1	90	0	252	90
85	1	100	-250	252	-150
86	2	120	-1750	252	-1630
87	3	70	-25	252	45
88	4	70	0	252	70
89	3	65	0	252	65
90	2	110	0	252	110
91	2	140	0	252	140
92	1	120	-200	252	-80
93	1	110	0	252	110
94	3	55	-75	252	-20
95	3	75	-25	252	50
96	4	50	0	252	50
97	4	70	-275	252	-205
98	2	130	0	252	130
99	2	100	0	252	100
100	3	45	-50	252	-5
1	3	50	0	255	50
2	3	60	0	255	60
3	4	50	0	255	50
4	3	40	-50	255	-10
5	1	100	0	255	100
6	2	100	0	255	100
7	4	40	0	255	40
8	1	120	0	255	120
9	3	55	0	255	55
10	1	80	-150	255	-70
11	2	80	0	255	80
12	4	45	0	255	45
13	3	55	-50	255	5
14	3	45	0	255	45
15	1	90	0	255	90
16	1	110	-300	255	-190
17	1	100	0	255	100
18	2	110	0	255	110
19	4	45	0	255	45
20	4	55	0	255	55
21	2	120	0	255	120
22	2	90	0	255	90
23	1	80	-200	255	-120
24	1	120	0	255	120
25	1	110	-250	255	-140
26	1	90	-350	255	-260
27	2	100	0	255	100
28	4	60	0	255	60
29	3	50	-50	255	0
30	3	45	0	255	45
31	4	40	0	255	40
32	1	110	0	255	110
33	2	90	0	255	90
34	2	120	0	255	120
35	1	130	-350	255	-220
36	2	110	-1250	255	-1140
37	2	80	0	255	80
38	4	55	0	255	55
39	3	60	-50	255	10
40	1	90	0	255	90
41	2	110	0	255	110
42	2	100	0	255	100
43	2	90	0	255	90
44	4	50	0	255	50
45	3	40	-50	255	-10
46	2	130	-1500	255	-1370
47	1	100	-250	255	-150
48	4	60	-250	255	-190
49	4	55	0	255	55
50	3	55	0	255	55
51	3	55	-25	255	30
52	1	120	-200	255	-80
53	2	120	0	255	120
54	2	130	0	255	130
55	2	110	0	255	110
56	2	90	0	255	90
57	2	100	0	255	100
58	1	110	0	255	110
59	1	90	-300	255	-210
60	2	120	0	255	120
61	3	65	-75	255	-10
62	2	120	-1750	255	-1630
63	4	40	0	255	40
64	4	60	0	255	60
65	4	40	0	255	40
66	4	45	0	255	45
67	4	55	0	255	55
68	4	65	0	255	65
69	4	70	0	255	70
70	4	50	0	255	50
71	4	70	-275	255	-205
72	3	45	0	255	45
73	1	130	-150	255	-20
74	1	120	-250	255	-130
75	2	110	0	255	110
76	2	140	0	255	140
77	2	130	0	255	130
78	2	100	0	255	100
79	2	110	0	255	110
80	2	120	0	255	120
81	2	120	0	255	120
82	2	140	0	255	140
83	2	110	0	255	110
84	2	130	0	255	130
85	2	140	-2000	255	-1860
86	1	100	0	255	100
87	4	60	0	255	60
88	4	55	0	255	55
89	2	120	0	255	120
90	1	120	-250	255	-130
91	3	70	-25	255	45
92	4	65	0	255	65
93	4	80	0	255	80
94	4	40	0	255	40
95	4	80	0	255	80
96	4	40	0	255	40
97	4	65	0	255	65
98	4	55	-300	255	-245
99	3	40	0	255	40
100	1	140	-300	255	-160
1	1	100	0	263	100
2	2	100	0	263	100
3	1	120	0	263	120
4	4	50	0	263	50
5	2	80	0	263	80
6	1	80	-150	263	-70
7	3	50	0	263	50
8	2	110	0	263	110
9	2	120	0	263	120
10	2	90	0	263	90
11	2	100	0	263	100
12	2	90	0	263	90
13	1	90	0	263	90
14	1	110	-300	263	-190
15	4	40	0	263	40
16	1	100	0	263	100
17	1	80	-200	263	-120
18	1	120	0	263	120
19	1	110	-250	263	-140
20	1	90	-350	263	-260
21	1	110	0	263	110
22	1	130	-350	263	-220
23	2	120	0	263	120
24	2	110	-1250	263	-1140
