index,parameter,value
519,K,2.58498628893204
520,K,2.11516802930947
521,K,1.9380074064115
522,K,2.15275252231577
523,K,2.06285089904095
524,K,1.73587603277864
525,K,2.32046655297514
526,K,2.27464732246483
527,K,2.1636168926432
528,K,2.11302028717517
529,K,2.66464192411303
530,K,2.27126921764258
531,K,1.99884948001239
532,K,2.14799192722153
533,K,2.48250663299515
534,K,2.18818412837029
535,K,2.08106599318543
536,K,2.27518246936893
537,K,2.15142317106701
538,K,1.76585297745399
539,K,2.24981201542163
540,K,2.49914754552809
541,K,1.85919618807542
542,K,2.21381641454927
543,K,1.58444073685977
544,K,1.83257567860815
545,K,2.37981501517394
546,K,1.92975429865826
547,K,2.0025694922058
548,K,1.98059811497471
549,K,2.63915336382822
550,K,2.39532729614343
551,K,2.61715584301757
552,K,2.22785140412271
553,K,2.21102596025194
554,K,2.30272478719958
555,K,2.26004172708272
556,K,2.11713154183599
557,K,2.36228496653545
558,K,2.61483631683607
559,K,2.29345501830977
560,K,1.85261891288223
561,K,2.32077376353564
562,K,2.04832339807938
563,K,2.11299165677177
564,K,1.9623430015238
565,K,2.08459974519308
566,K,1.75313708464131
567,K,1.98038034654504
568,K,1.86787783512872
569,K,2.11640839499333
570,K,2.17634538582949
571,K,2.18740066654578
572,K,2.08085926975165
573,K,1.81592181974337
574,K,2.37016470041725
575,K,2.17075370290883
576,K,2.59162276590615
577,K,2.34610891956014
578,K,1.74658607496916
579,K,2.07316165412891
580,K,2.37114965544983
581,K,2.02204420289889
582,K,2.38840184290923
583,K,1.77336682872845
584,K,1.98133172694482
585,K,2.23087825631797
586,K,2.41836009931283
587,K,2.23240919991324
588,K,2.12066766773307
589,K,1.90707690812832
590,K,1.92746824292701
591,K,2.43340964165465
592,K,1.81701916558986
593,K,1.94936739275513
594,K,2.4697026459641
595,K,2.58871025858888
596,K,2.50517669767536
597,K,2.26428647714882
598,K,2.2202152026791
599,K,2.13268155080822
600,K,2.33875544468941
601,K,2.8205497621958
602,K,2.26795760200885
603,K,2.45653011192163
604,K,2.21247551348574
605,K,2.89133738471089
606,K,2.15606356653308
607,K,2.53265056022437
608,K,1.94625678883856
609,K,1.73246168704291
610,K,1.81447933984443
611,K,2.26641459231033
612,K,2.16450761621442
613,K,2.30315111914569
614,K,2.26369875329165
615,K,2.17033228060304
616,K,2.50404717658914
617,K,2.19394976687862
618,K,2.36871612740787
619,K,2.07448679867082
620,K,2.62022573997702
621,K,2.36124623201075
622,K,1.81586068987738
623,K,1.96477694928654
624,K,2.01379297335731
625,K,2.27651084727691
626,K,2.41678459818209
627,K,2.14599800942339
628,K,2.34331538345142
