index,parameter,value
534,K,1.81347041897325
535,K,1.84397841580052
536,K,1.83292444348389
537,K,1.5421107732317
538,K,1.8044009766201
539,K,1.71794944163527
540,K,1.88224058916389
541,K,2.08287964719537
542,K,1.87722297239638
543,K,1.80690703344207
544,K,2.11979067641663
545,K,2.34304322947533
546,K,2.07509056713828
547,K,2.45319208082167
548,K,1.70015271461341
549,K,2.24378011891912
550,K,2.16295647938913
551,K,1.69551975188156
552,K,2.06860260813292
553,K,1.71908197730644
554,K,2.02305103880261
555,K,1.70492323385843
556,K,2.04567785973221
557,K,2.41743773793654
558,K,1.81977117235395
559,K,2.08184942272774
560,K,1.35083450848046
561,K,1.88973673437165
562,K,1.79931116236467
563,K,1.84012168014018
564,K,2.24048540967047
565,K,1.79752137271267
566,K,1.7928990443881
567,K,2.03249994280038
568,K,2.03160889099698
569,K,1.78580738116374
570,K,1.9912510740545
571,K,1.9182178069914
572,K,2.25621616081472
573,K,2.06234830681113
574,K,2.2628037335215
575,K,1.98817265349481
576,K,2.12968070799861
577,K,2.05479889547823
578,K,1.66565045340341
579,K,2.23213386421217
580,K,1.91727257729692
581,K,1.77127122843077
582,K,1.9510586948821
583,K,2.23922142740746
584,K,2.19447388938882
585,K,2.37753831648916
586,K,2.63185146297556
587,K,2.14043333805636
588,K,1.75441194000124
589,K,1.69210603889399
590,K,1.8306946973881
591,K,1.82224716514405
592,K,1.72571342122325
593,K,2.247609323691
594,K,1.84506089276972
595,K,2.04662238071988
596,K,1.7605704299248
597,K,1.53665699723915
598,K,2.11437317770711
599,K,1.70017078019694
600,K,2.0392861155229
601,K,2.05989489048411
602,K,1.70754781063593
603,K,2.25585907243018
604,K,1.96162464219515
605,K,1.71063158305627
606,K,1.92818879802151
607,K,2.35008232356215
608,K,2.13350232138461
609,K,2.25576572441045
610,K,2.13058448620511
611,K,1.95693672161639
612,K,2.25860123919607
613,K,1.61067090180052
614,K,1.8582896947275
615,K,1.74574994226193
616,K,1.90280934895086
617,K,1.91289320525304
618,K,2.0194881307793
619,K,1.92601519372698
620,K,2.34934151688469
621,K,2.03236922805308
622,K,2.08469143122677
623,K,1.86569755123633
624,K,1.94704124838931
625,K,1.49218168146052
626,K,2.40812432417076
627,K,1.91049924325766
628,K,2.02459484655723
629,K,1.94051795213409
630,K,1.7900333780966
631,K,2.11275359599592
632,K,1.53955421275596
633,K,2.2032141239119
634,K,1.69287441787047
635,K,1.83738618082762
636,K,1.87452863190933
637,K,2.12687961694007
638,K,1.64013287480328
639,K,2.03541917228499
640,K,1.84251700188752
641,K,1.79924365094048
642,K,2.10720214782323
643,K,1.73593194069786
644,K,2.10522784142834
645,K,2.06586950284753
646,K,1.65748325401091
647,K,1.88623513087556
648,K,2.03746241278737
649,K,2.01467687452711
650,K,1.68951185354441
651,K,2.01549987343619
652,K,1.92680942990572
653,K,1.83548072933832
654,K,2.21228301024851
655,K,1.83887997380241
656,K,2.02114014812883
657,K,1.89790426754621
658,K,1.86244066725094
659,K,2.531373558909
660,K,2.09727311364697
661,K,1.74897838142886
662,K,2.08549250893126
663,K,1.96986547022982
664,K,1.87951167805155
665,K,2.20645214110694
666,K,2.10953005163015
667,K,1.74124556530517
668,K,1.88689258206252
669,K,1.74408881496706
670,K,1.92261777623226
671,K,2.00860838267983
672,K,1.85630953184746
673,K,2.24650155071387
674,K,2.19174451904781
675,K,1.4499506343072
676,K,2.25996442259775
677,K,2.58212652087995
678,K,1.91836096278502
679,K,2.38358975691268
680,K,1.93863095817588
681,K,2.10549348013749
682,K,2.00388431035604
683,K,1.70490003526594
684,K,2.16141429430713
685,K,1.87790122204864
686,K,2.0921734702001
687,K,2.0879758722032
688,K,1.83229407466803
689,K,2.16996852272389
690,K,1.81440593243243
691,K,1.907125581063
692,K,2.07126258422796
693,K,2.01381387971266
694,K,1.77417381109788
695,K,2.15134711317721
696,K,1.50035005087689
697,K,2.65805373488349
698,K,2.48150258784334
699,K,2.52061184675168
700,K,1.71022517195545
701,K,2.26300595853416
702,K,1.93646195869409
703,K,2.08025730827273
704,K,2.27901125713777
705,K,1.99678188437261
706,K,1.58917075218848
707,K,1.93212688550324
708,K,1.79463785082737
709,K,2.12844105655487
710,K,2.09695965185987
711,K,2.12649020833845
712,K,1.82876827707368
713,K,2.41083102390619
714,K,2.04306548471001
715,K,2.12664026122125
716,K,1.58432912140069
717,K,1.93323520054353
718,K,1.62435166353575
719,K,1.57406403849801
720,K,2.03039299916318
721,K,2.26263801066295
722,K,1.69833525072733
723,K,2.03476998837429
724,K,2.04101614030113
725,K,1.99058980703887
726,K,1.97155870968477
727,K,1.84336299544789
728,K,1.88655937458709
729,K,1.64569765116255
730,K,1.77712913873268
