index,parameter,value
708,K,1.8068686728221
709,K,2.10260763325575
710,K,1.93967985582288
711,K,1.97052663313172
712,K,2.45337355282411
713,K,2.46558149859667
714,K,2.36284799714572
715,K,2.44642164790237
716,K,2.7859869389777
717,K,2.10391260833647
718,K,2.16703168148351
719,K,2.28462549396035
720,K,1.7585119793861
721,K,2.09125880386217
722,K,2.16756954308672
723,K,2.64130092654503
724,K,2.12131289281997
725,K,2.16077263883545
726,K,2.24680692744879
727,K,1.90473858710324
728,K,2.13657454586074
729,K,1.9932822135039
730,K,1.54252568001338
731,K,2.1769062097862
732,K,2.12329499491803
733,K,2.36565721932737
734,K,2.39956316576198
735,K,2.08713216469527
736,K,2.01203132261093
737,K,2.50307584433466
738,K,2.54238358634218
739,K,1.92036466326261
740,K,2.06131185011555
741,K,1.82822550847529
742,K,2.57195014701345
743,K,1.90366889789858
744,K,2.04165346994559
745,K,2.09260590237172
746,K,1.89285439055375
747,K,1.90162158238641
748,K,1.9695827719444
749,K,2.9724953404506
750,K,2.10735205204094
751,K,2.15103453460821
752,K,2.50697243358874
753,K,1.75041325806682
754,K,2.03672227658978
755,K,2.35823019386833
756,K,2.18581022983506
757,K,2.12400220521069
758,K,2.15374084419783
759,K,2.37820645573188
760,K,2.38420653114611
761,K,2.08883259277928
762,K,1.90853008118783
763,K,1.70055073773783
764,K,2.14621380952802
765,K,2.37304322134939
766,K,2.1512732621036
767,K,2.27440744479178
768,K,1.80079139159265
769,K,2.48090344656637
770,K,2.06926749880116
771,K,2.12427586008681
772,K,2.08716093520937
773,K,2.40024966787625
774,K,2.36655586281947
775,K,2.22444073254594
776,K,1.89263329710471
777,K,2.38202955280606
778,K,2.12471798956509
779,K,1.80337615657961
780,K,2.01888401176003
781,K,2.00247403323927
782,K,1.61521987824784
783,K,2.18368534107233
784,K,2.01542031919729
785,K,1.75532536697268
786,K,1.9632632505447
787,K,1.85948039183536
788,K,2.09327409705168
789,K,1.79822464198218
790,K,2.4525481443664
791,K,2.32257656966174
792,K,1.96188169678595
793,K,2.08151486518412
794,K,2.13830426612122
795,K,1.8529395104078
796,K,2.20063162572294
797,K,2.38070520695387
798,K,1.89087440048539
799,K,2.39067868862647
800,K,2.05512553342562
801,K,2.36245003127406
802,K,2.25966705238694
803,K,2.18026128617642
804,K,2.19145430738068
805,K,2.11142628880045
806,K,1.83956591338035
807,K,2.40322951954288
808,K,1.61505875806602
809,K,2.33614536012579
810,K,1.91011245764433
811,K,2.02031290407022
812,K,1.77516152059073
813,K,2.51041767965815
814,K,1.57874715186645
815,K,1.82280445863097
816,K,2.20886191260194
817,K,2.14790946577132
818,K,2.00521070496106
819,K,1.98361099589122
820,K,2.02039360837457
821,K,2.78370397342473
822,K,2.09426640064884
823,K,2.33053299621349
824,K,2.13940676372502
825,K,2.47663625264031
826,K,1.82901368385124
827,K,2.09240928232399
828,K,2.21158591941836
829,K,2.10965067945241
830,K,2.17003216382803
831,K,2.36121549208523
832,K,2.13756190749159
833,K,2.29378725909263
834,K,2.35429031795586
835,K,1.7263629990723
836,K,1.9081192922705
837,K,1.95765118859067
838,K,1.93304310643763
839,K,2.18265517920122
840,K,2.01734143359847
841,K,1.67785939244684
842,K,2.08265306068936
843,K,1.70193721820893
844,K,2.16651715248832
845,K,2.27035019522229
846,K,2.03643029574172
847,K,2.0243270877283
848,K,2.13014574584283
849,K,1.82210231075927
850,K,1.84520329644937
851,K,2.4143659632781
852,K,2.1602252271118
853,K,2.12465838352329
854,K,1.92657644904306
855,K,2.20742207706284
856,K,2.54691665705739
857,K,2.24611051602465
858,K,1.88419328201392
859,K,1.71176576239696
860,K,2.28792821496833
861,K,2.49349702644175
862,K,2.15296380589942
863,K,1.80226391219305
864,K,1.9488018512052
865,K,2.27601124488087
866,K,2.38254388688422
867,K,2.15273845892844
868,K,1.80569641704979
869,K,1.99312188406165
870,K,2.02420755330007
871,K,2.05414333921788
872,K,2.27117437404837
873,K,2.06304454469382
874,K,1.99019787512994
875,K,2.27723566800417
876,K,2.05903433605538
877,K,1.83456322096373
878,K,2.40736525690906
879,K,2.10218288695706
880,K,2.19078324931539
881,K,2.177718835506
