index,parameter,value
592,K,2.2038957114769
593,K,2.61529182415933
594,K,2.42671169395176
595,K,2.05322792553455
596,K,2.49028912796333
597,K,2.69004532586409
598,K,2.0326444149631
599,K,2.70536284564193
600,K,2.3555395483731
601,K,2.16594832106678
602,K,2.32165372280012
603,K,2.24930034999418
604,K,2.13888493194146
605,K,2.18384075940603
606,K,2.40172718556094
607,K,2.14301945022341
608,K,2.67494163618777
609,K,2.37385443085977
610,K,2.58928062954845
611,K,3.00453732492771
612,K,2.49573007843045
613,K,2.48807165343907
614,K,2.49070019890405
615,K,1.86094096201695
616,K,1.96921528267515
617,K,2.34621304568394
618,K,1.87142367717624
619,K,2.19974479936142
620,K,2.07014154759269
621,K,2.51027049492211
622,K,2.4571020305993
623,K,2.8156016253204
624,K,2.63372071739664
625,K,2.11941139480648
626,K,2.54270506076813
627,K,2.25625634164009
628,K,1.99750822862424
629,K,2.10014602059119
630,K,2.50101236809138
631,K,2.11071135240215
632,K,2.20731108725623
633,K,1.79927428467348
634,K,1.96582990978337
635,K,2.38540951493177
636,K,2.76504332149417
637,K,2.88872238975518
638,K,2.24850398441714
639,K,2.46366301255792
640,K,2.08689648676002
641,K,2.20770953150665
642,K,2.03263043039991
643,K,2.47198309819032
644,K,2.20745923394194
645,K,2.38918589394885
646,K,2.81212689451621
647,K,2.07978415538595
648,K,2.27101215169148
649,K,2.07083961815306
650,K,2.30729889790597
651,K,2.6544202721958
652,K,2.79824478454199
653,K,2.23232149616806
654,K,2.29964942950379
655,K,2.30599113138713
656,K,2.35111307503015
657,K,2.58673657953625
658,K,2.05974845613292
659,K,2.23463008049913
660,K,2.16688789637907
661,K,1.96036555874947
662,K,2.52455004349025
663,K,2.48906318911919
664,K,2.22594548694991
665,K,2.26372686157191
666,K,2.5316895985071
667,K,2.41776977640116
668,K,2.47136239954364
669,K,2.68858438178769
670,K,2.02838598590596
671,K,2.21871987469214
672,K,2.73323420057847
673,K,2.53635501953357
674,K,2.94034230783891
675,K,2.78037853485961
676,K,2.11660271297476
677,K,2.4683952682353
678,K,2.33351919742648
679,K,2.55357611894737
680,K,2.37143973432662
681,K,2.1647666415057
682,K,2.37158144849196
683,K,2.01605989524884
684,K,2.17265045433705
685,K,2.68582528367495
686,K,2.40763868082237
687,K,2.17712782468772
688,K,2.67590333138925
689,K,2.43513615211734
690,K,2.368414247037
691,K,2.09106982339498
692,K,2.14792897477403
693,K,1.85038851803235
694,K,2.63460785200765
695,K,1.63533173933195
696,K,1.89796974561931
697,K,2.86867125477117
698,K,2.00684953939689
699,K,2.67424619558209
700,K,2.23425236525753
701,K,2.32970447885387
702,K,2.05996715269614
703,K,2.31630571697749
704,K,2.06110887879623
705,K,2.08741432387986
706,K,2.41134546939171
707,K,2.60681569624425
708,K,2.27952499524647
709,K,2.54965582139826
710,K,2.67068511739659
711,K,2.77244442011986
712,K,2.24365441214842
713,K,2.1282600408613
714,K,2.78184862380334
715,K,2.30278879578661
716,K,2.16088465154725
717,K,2.13253830795036
718,K,2.01568791903176
719,K,1.98676739813149
720,K,2.40329695816143
721,K,2.22366095542474
722,K,2.23576812258892
723,K,2.72967806550311
724,K,2.2871866835001
725,K,2.55462993567691
726,K,1.89444649264664
727,K,2.71719189896571
728,K,2.8617390954087
729,K,2.57484320358195
730,K,2.51558107089248
731,K,1.97040091102075
732,K,2.34388391191473
733,K,2.63842921038856
734,K,2.53198647197196
735,K,2.67668314760633
736,K,2.35365379737757
737,K,2.44871924294347
738,K,2.38832016006671
739,K,1.8938401600274
740,K,2.1645785517437
741,K,2.67530676734133
742,K,2.16608467952104
743,K,2.86751318022505
744,K,2.65573413850727
745,K,2.1986568842628
746,K,2.07564347190939
747,K,2.07680336665454
748,K,1.89978971458594
749,K,2.21333666605196
750,K,2.60614932073836
751,K,2.15438121146906
752,K,2.66439877697333
753,K,2.26292596787106
754,K,1.9329353219999
755,K,1.87114463035044
756,K,2.76985285531494
757,K,2.343340033084
758,K,2.11660288993534
759,K,2.70886433249534
760,K,2.37875590499533
761,K,2.14747733847287
762,K,2.18985626202261
763,K,2.07870004345284
764,K,2.27232331982453
765,K,2.01822535031529
766,K,2.24466108768983
767,K,2.04044230955042
768,K,2.03471478287804
769,K,2.37421339281499
770,K,2.10456981406096
771,K,2.55528012374292
772,K,2.53004018494146
773,K,1.9768466060682
774,K,2.32542407930575
775,K,2.93518772202845
776,K,2.64270592533847
777,K,1.92983272057373
778,K,2.3966011149037
779,K,2.7701875672122
780,K,2.47221355812721
781,K,2.2826344154726
782,K,2.42630960185948
783,K,2.28750917208326
784,K,2.19024513251853
785,K,2.43662070873849
786,K,2.3890895046402
787,K,2.34956273665355
788,K,2.42449177497044
789,K,2.03440299676404
790,K,2.61899364197675
791,K,2.28138275193632
792,K,2.35800880230352
793,K,1.96649126146496
794,K,1.96937013648186
795,K,1.96875159486369
796,K,2.62422479874591
797,K,2.80940680236662
798,K,2.48268283144432
799,K,2.70707050575944
800,K,2.50814423644004
801,K,2.07985550376177
802,K,2.41934175620209
803,K,2.53055301241917
804,K,2.70885519468266
805,K,2.68650299168826
806,K,1.86697595692878
807,K,2.33380875725531
808,K,2.40301135332554
809,K,2.5046732641777
810,K,2.72774435140954
811,K,2.12796545432131
812,K,2.51482984058498
813,K,2.37308845644588
814,K,2.22398502211834
815,K,2.26673703992105
816,K,2.32794325417357
817,K,2.55487560289786
818,K,2.63959836700701
819,K,2.04024182845971
820,K,2.19311735499382
821,K,1.92860966263207
822,K,2.58327245970831
823,K,2.434127119597
824,K,2.55708380811796
825,K,2.40002994882491
826,K,2.1666680757452
827,K,2.30022817064381
828,K,2.24542617752178
829,K,2.57712532244648
830,K,2.74373528241123
831,K,2.49137783263395
832,K,2.16413900032018
833,K,1.97876705704363
834,K,2.36685665321514
835,K,2.02255276879261
836,K,2.65679252415525
837,K,2.96569683672224
838,K,1.89406885748306
839,K,2.10004081093726
840,K,2.22936073599059
841,K,2.23557973254997
842,K,2.8362455392099
843,K,2.65275475348814
844,K,2.4257541733299
845,K,2.57222821340245
846,K,2.27449960749272
847,K,2.14464277402933
848,K,2.2504983234057
849,K,1.90667864237094
850,K,2.7498917497434
851,K,2.81851093319141
852,K,2.35570629526583
853,K,2.22186057853651
854,K,2.36708732165192
855,K,2.57579922831858
856,K,2.29585026072282
857,K,2.24317401225268
858,K,1.90961408165015
859,K,2.55728254214501
860,K,2.22347628612093
861,K,2.7723170855397
862,K,2.13818837044488
863,K,1.91708693573389
864,K,2.37644249004986
865,K,2.2255727865722
866,K,2.68545763823631
867,K,2.32657750509892
868,K,2.11076618652859
869,K,2.38145623101117
870,K,2.00461900495517
871,K,2.19994721892402
872,K,2.23862489581067
873,K,1.99846142249206
874,K,1.80852120061417
875,K,2.66379080807597
876,K,2.99718823893482
877,K,1.98541608577762
878,K,2.00792833730978
879,K,2.12280475563729
880,K,2.35763875469972
881,K,2.12823086018921
882,K,2.13928491874663
883,K,2.22418076533836
884,K,2.25316649982686
885,K,2.69760092586087
886,K,2.61358236662584
887,K,2.22722448610373
888,K,2.34664731216591
889,K,2.01038654906563
890,K,2.21676422508408
891,K,2.31649767969675
892,K,2.18667467301435
893,K,1.83520848451008
894,K,2.18490930424698
895,K,2.50734826459893
896,K,1.80850190203457
897,K,2.10772014229498
898,K,1.84238767750034
899,K,1.9788465167247
900,K,2.25278651657083
901,K,2.15392244244825
902,K,2.45860045792333
903,K,2.5803068425691
904,K,2.46502926830396
905,K,2.20238627991624
906,K,2.38354195416898
907,K,2.34724937461904
908,K,2.12593856950704
909,K,2.18804132145189
910,K,2.25366960854196
911,K,2.06243768527898
912,K,2.19674272062352
913,K,2.71277915465055
914,K,2.33650629119833
915,K,1.87894347738141
916,K,2.38112266715484
917,K,2.7870927372989
918,K,3.00124238972275
919,K,2.51025653695817
920,K,2.17612909103381
921,K,2.60736115791508
922,K,2.39652370710018
923,K,2.31045264794114
924,K,2.525701664556
925,K,2.38789659816504
926,K,2.42279762388043
927,K,2.09141287853865
928,K,2.41566306878069
929,K,2.52723994082361
930,K,2.302331051886
931,K,2.37377591158516
932,K,2.27451011765788
933,K,2.30654782167421
934,K,2.73575732086922
935,K,2.38823252122679
936,K,2.57764104720269
937,K,2.22236023072027
938,K,1.70735441081439
939,K,2.5991850754892
940,K,2.42892083939792
941,K,2.04604434352968
942,K,2.47233417275503
943,K,2.29337397082891
944,K,1.84129114953781
945,K,2.15924010997812
946,K,2.36261098686377
947,K,2.61221097414954
948,K,2.30391471019524
949,K,2.42802365784286
950,K,2.06602135863368
951,K,2.07089684089532
952,K,2.38499720112836
953,K,2.3563976315766
954,K,2.11168628080011
955,K,2.62632120291444
956,K,2.64115433897191
957,K,1.88191050356747
958,K,2.31447567246875
959,K,2.36354412080872
960,K,2.89084556670527
961,K,2.4333102465358
962,K,2.65554074752022
963,K,2.7136862350166
964,K,1.93800889985919
965,K,1.83388814939858
966,K,2.06862111301393
967,K,2.16307379987288
968,K,2.52209981891347
969,K,2.36792602589113
970,K,2.80333860090181
971,K,2.56093314519856
972,K,1.89655789999091
973,K,2.48869590509148
974,K,2.67767891836804
975,K,2.3676599955556
976,K,2.57195186282788
977,K,2.33250378952443
978,K,2.01005315989041
979,K,1.88906937450936
980,K,2.31039856277847
981,K,2.64204937700364
982,K,2.54864493752143
983,K,2.56573780242841
984,K,2.20831183848291
985,K,2.06332547150899
986,K,2.27298759501364
987,K,2.87447545646954
988,K,2.10156295290905
989,K,2.42336929196519
990,K,2.52335024559476
991,K,2.66748996469765
992,K,1.88094312329465
993,K,2.41888910883189
994,K,2.51663603839458
995,K,2.21420270995067
996,K,2.57322599954394
997,K,2.25009941502623
998,K,2.03545915573466
999,K,2.41592521755375
1000,K,2.02989021931187
1001,K,2.712119953601
1002,K,2.3308685602643
1003,K,2.21267329275174
1004,K,2.67214881673466
1005,K,2.96798525144279
1006,K,2.26194184249252
1007,K,2.23985784133326
1008,K,1.80791876304077
1009,K,2.11404627954884
1010,K,2.12615650791401
1011,K,2.24233821349669
1012,K,1.66322581205176
1013,K,2.48087117015767
1014,K,1.9895037949869
1015,K,2.32784546688967
1016,K,2.09918573672726
1017,K,2.54958919039465
1018,K,1.99228705546839
1019,K,2.2411171842635
1020,K,2.12432805940178
1021,K,2.15632860852222
1022,K,2.29760068361659
1023,K,2.32013045997823
1024,K,1.87993975438877
1025,K,2.29505746997492
1026,K,2.38857790448114
1027,K,2.32507190866866
1028,K,2.67578930707104
1029,K,2.8146391234198
1030,K,2.44252613589597
1031,K,2.53938236977939
1032,K,2.42755511225984
1033,K,2.21619803657501
1034,K,2.35517200809442
1035,K,2.05578970339052
1036,K,2.37096096648358
1037,K,2.46242568001094
1038,K,2.17468925516548
1039,K,2.28518118816418
1040,K,2.14667672308413
1041,K,2.31470297639012
1042,K,2.61819283601864
1043,K,2.40222504113754
1044,K,2.34457834818095
1045,K,2.18773416055585
1046,K,2.13981992579761
1047,K,2.38068433988578
1048,K,2.06260158677833
1049,K,2.21318025536735
1050,K,2.21444965304469
1051,K,2.07323988756235
1052,K,2.298303214234
1053,K,2.66422591757816
1054,K,2.36769892973513
1055,K,2.13935791601969
1056,K,2.42463463190175
1057,K,2.11418202252132
1058,K,2.57759511991758
1059,K,2.1310484516677
1060,K,2.18510279816161
1061,K,2.27417212441708
1062,K,2.67750001530025
1063,K,1.98711634846821
1064,K,2.21349953984036
1065,K,2.30334523153942
1066,K,2.68032165532502
1067,K,2.22359568722527
1068,K,2.40029385151202
1069,K,2.34919466341699
1070,K,2.11913908679351
1071,K,2.10033239842656
1072,K,2.61231159372356
1073,K,2.38120590192885
1074,K,2.62471081268491
1075,K,1.74390974382806
1076,K,2.20803250561914
1077,K,2.21495398892798
1078,K,1.91822772853821
1079,K,2.61156660204438
1080,K,1.96189358244912
1081,K,2.34233378672353
1082,K,2.27162106655017
1083,K,2.19349594965607
1084,K,2.19982221320611
1085,K,2.78782547211272
1086,K,2.5675055227936
1087,K,2.05562708773357
1088,K,2.65021751550394
1089,K,2.49658387373327
1090,K,2.51191168420261
1091,K,2.16115507397693
1092,K,2.48187024968558
1093,K,2.36016479800868
1094,K,2.09330712696201
1095,K,2.25815123381921
1096,K,2.24606602393729
1097,K,2.07377943187529
1098,K,2.50688277898879
1099,K,2.25709372638775
1100,K,1.61114071383747
1101,K,2.62750191171069
1102,K,2.30772075403251
1103,K,2.39505952682514
1104,K,2.32114911513744
1105,K,2.8416907467349
1106,K,2.51837399000006
1107,K,2.03904954841355
1108,K,2.58902742093915
1109,K,2.1338225361398
1110,K,2.60930685557778
1111,K,2.20455971460557
1112,K,2.21338722395293
1113,K,2.58265102439143
1114,K,1.84583903299933
1115,K,2.23306657480114
1116,K,2.43865067848699
1117,K,2.18606527264163
1118,K,2.4400164341866
1119,K,2.2358675986537
1120,K,2.03935305540714
1121,K,2.27145099577794
1122,K,2.14533088618254
1123,K,2.08023757649128
1124,K,2.11205584560923
1125,K,2.77520836213085
1126,K,2.23429932022806
1127,K,2.58703561969246
1128,K,1.7753969151986
1129,K,2.08874607419589
1130,K,2.20912791067216
1131,K,2.23164282445384
1132,K,2.36135243636519
1133,K,2.36866994349179
1134,K,2.55976029712948
1135,K,2.38065232931286
1136,K,2.2738514926774
1137,K,2.24289053525589
1138,K,2.83107922822599
1139,K,2.55198586354268
1140,K,2.57657241628173
1141,K,2.40210190268442
1142,K,2.33828121169413
1143,K,1.78366621294456
1144,K,2.49813868609481
1145,K,2.65652660495063
1146,K,2.4869797538179
1147,K,2.6443571466874
1148,K,2.03821745128992
1149,K,2.7088503335106
1150,K,2.19354227934263
1151,K,2.27048976042192
1152,K,2.45748962110766
