index,parameter,value
567,K,2.18338140783858
568,K,2.17114574959845
569,K,1.69489690395013
570,K,1.98451963614514
571,K,1.96491135827296
572,K,1.90092483251802
573,K,1.73059445373336
574,K,1.59883661833436
575,K,2.27944639413755
576,K,1.90933974172572
577,K,2.12405410114839
578,K,1.70852561054027
579,K,2.10983222307285
580,K,1.97199253335707
581,K,1.7706432793224
582,K,1.8743330680005
583,K,1.97222356655921
584,K,1.68653079823355
585,K,1.89255180684983
586,K,2.07097667985518
587,K,1.78537527515846
588,K,1.68084566309756
589,K,1.78144095062361
590,K,2.16878295710802
591,K,1.91239390574399
592,K,1.47257253490952
593,K,1.99384539204018
594,K,2.11888201580476
595,K,1.84743715385602
596,K,2.36997149907147
597,K,1.8324910082882
598,K,1.6677306427275
599,K,1.9579748836433
600,K,1.79341512123475
601,K,1.76012320056387
602,K,2.31282130987757
603,K,1.96932622671564
604,K,1.99654528437349
605,K,2.0119741430171
606,K,1.78423503888107
607,K,2.18128678901245
608,K,1.69617123634931
609,K,2.02470754944024
610,K,2.51638509592338
611,K,1.65404780075715
612,K,1.94792335735052
613,K,2.07341576687884
614,K,2.43799794043945
615,K,1.81869182450125
616,K,1.88580735348091
617,K,1.99487632313487
618,K,1.50950331974613
619,K,2.20201424576218
620,K,2.36202927648859
621,K,1.83689802846344
622,K,1.83178037917105
623,K,1.8139658734316
624,K,2.18832430754394
625,K,1.91254894545649
626,K,2.27996142553251
627,K,1.95356464996115
628,K,2.26320018437154
629,K,1.73925889823746
630,K,2.03611844915596
631,K,1.96067769839652
632,K,2.14077436220118
633,K,1.78056089900844
634,K,2.10942580811958
635,K,1.95047365720691
636,K,1.58043027959315
637,K,1.59145116455549
638,K,1.58222365065302
639,K,1.8502615704834
640,K,2.18211744785182
641,K,2.20599228169743
642,K,1.61458356803127
643,K,2.111211694643
644,K,2.06560195214592
645,K,2.04142958133397
646,K,1.71701988330153
647,K,1.99054770743852
648,K,2.08864546924957
649,K,1.71490086925392
650,K,1.58627326366386
651,K,1.68429073362378
652,K,1.65827239486295
653,K,2.04923769109641
654,K,1.90777996668318
655,K,1.73259018734652
656,K,2.18842700530747
657,K,2.0490294963452
658,K,2.28975539274405
659,K,1.76947234070437
660,K,1.77355339973973
661,K,1.9911704512576
662,K,1.94192245467177
663,K,2.11283941164311
664,K,1.6376647167605
665,K,2.14995599292005
666,K,1.92493618391301
667,K,1.94616136159118
668,K,1.95721461544719
669,K,2.32588481053926
670,K,1.98601769329808
671,K,2.29211964817649
672,K,1.44002084046194
673,K,1.75741685026412
674,K,2.03696222128529
675,K,1.90568007846502
676,K,2.00139437276098
677,K,1.58599005328255
678,K,1.97412459965226
679,K,2.16696872095893
680,K,2.04632090198243
681,K,1.97552204445548
682,K,2.02343990771198
683,K,1.61843210076242
684,K,2.00033529026599
685,K,1.89804474736507
686,K,1.8596191131232
687,K,1.72262821730301
688,K,2.05362930893874
689,K,2.05501576632713
690,K,2.58030937844305
691,K,1.75812393135847
692,K,1.93490514076456
693,K,2.13757120623761
694,K,2.01047645202761
695,K,2.00251609369448
696,K,1.80185180818434
697,K,2.24050092169256
698,K,1.9768563879703
699,K,1.88566442500461
700,K,1.88738208725948
701,K,1.85921438853059
702,K,1.97280012612515
703,K,1.69737293859908
704,K,2.01293765381323
705,K,2.14631664508542
706,K,1.84966044141326
707,K,1.76529601914719
708,K,2.38291383001475
709,K,2.17705662260461
710,K,2.05581111285456
711,K,2.0884545650796
712,K,2.1830795579249
713,K,1.93145725647996
714,K,2.1118999532064
715,K,1.86749177163359
716,K,1.47317812086934
717,K,1.72166604231264
718,K,2.19213701101705
719,K,1.98527651579932
720,K,2.13318585876055
721,K,2.13000166041304
722,K,1.65766804836481
723,K,1.83766914402236
724,K,2.08013910276663
725,K,1.77225037757665
726,K,2.22095224156365
727,K,2.24569756765228
728,K,1.7440079185804
729,K,1.99381164940532
730,K,2.41764347317909
731,K,2.42703237835315
732,K,1.8258244623597
733,K,1.81873265707857
734,K,1.62853113772882
735,K,1.68013772345886
736,K,2.17195617698031
737,K,2.55049485351571
738,K,1.67969615419518
739,K,2.0658195060176
740,K,2.22546753164614
741,K,1.83089646731674
742,K,2.28996092015087
743,K,1.64220253669839
744,K,1.87548251149707
745,K,1.92772747386957
746,K,2.16692402892103
747,K,1.78168585977508
748,K,2.18392945076409
749,K,2.18033221913257
750,K,2.21094108530201
751,K,2.11230934162706
752,K,2.00824371225188
753,K,2.18331699397915
754,K,1.93402310600191
755,K,1.97408647383498
756,K,2.07514598208244
757,K,2.15190131035277
758,K,2.61297973081396
759,K,2.15310219537007
760,K,1.96263132349863
761,K,1.8758437154957
762,K,1.42729036335837
763,K,2.23544121211197
764,K,2.03493420762084
765,K,1.97309741333227
766,K,1.93828023933125
767,K,2.11576006663014
768,K,1.74067090403001
769,K,1.70398919733153
770,K,1.76192887896324
771,K,2.10646067586717
772,K,2.17528926232887
773,K,2.12033897783432
774,K,1.49073288369813
775,K,2.08691830311267
776,K,1.80812784569609
777,K,1.65244017620134
778,K,2.47431173596981
779,K,2.1579105320705
780,K,1.88408242375094
781,K,1.93319043544315
782,K,2.19849317309538
783,K,1.75304395386258
784,K,1.8736387721709
785,K,2.19594672012348
786,K,1.97066767497862
787,K,1.87306955592953
788,K,2.0791216554172
789,K,2.08493112899364
790,K,1.88991061404331
791,K,1.87088089776281
792,K,1.85256037121823
793,K,1.92455904749874
794,K,2.31798074346526
795,K,2.04913254732173
796,K,2.04245855105325
797,K,2.00058537772757
798,K,1.85556813477617
799,K,1.88154827304219
800,K,1.43322610056068
801,K,2.05873088165827
802,K,1.74813019635118
803,K,2.44445270601914
804,K,1.92057428792967
805,K,1.66205570274186
806,K,2.17949512232484
807,K,1.70056123260821
808,K,2.07850225679328
809,K,2.06425841351763
810,K,1.91782622401382
811,K,1.93941908245434
812,K,1.9147357436165
813,K,1.87053867294833
814,K,1.6510148069338
815,K,2.21924864921932
816,K,1.75411658326712
817,K,1.99881545829305
818,K,1.5074121760778
819,K,2.15279464313976
820,K,1.50757903518486
821,K,2.03790075648846
822,K,2.12567857186694
823,K,1.51420378106711
824,K,2.26242795842316
825,K,1.74669900183632
826,K,2.21065612543854
827,K,1.95235265341397
828,K,2.33660483662128
829,K,2.04250664074639
830,K,1.76633039860667
831,K,1.91326391742352
832,K,1.75750219331228
833,K,1.96543597573847
834,K,2.19188594561957
835,K,1.85959425277935
836,K,1.68548181183096
837,K,1.52083642063847
838,K,2.03802236454064
839,K,1.84752230308639
840,K,2.23116181572382
841,K,1.87189276267446
842,K,2.00451617462367
843,K,2.10740941218235
844,K,2.07618636049337
845,K,2.33291560438682
846,K,1.99875011650052
847,K,2.14718955279835
848,K,1.96035618865952
849,K,1.88285562774037
850,K,2.19718425832501
851,K,1.88404026480607
852,K,1.85973747444859
853,K,1.99985530907132
854,K,1.61265227901353
855,K,1.9665934679889
856,K,2.01285244327444
857,K,1.85226682220739
858,K,1.9596315748906
859,K,1.82615116282521
860,K,1.5852571714214
861,K,2.05751705060851
862,K,2.13779456932126
863,K,1.6766922495231
864,K,1.7673377454314
865,K,1.81881606583359
866,K,2.2726112001517
867,K,2.01734893181347
868,K,1.87433688443597
869,K,1.97699073843802
870,K,1.78316150285162
871,K,1.84507972802686
872,K,2.17562266099479
873,K,1.69030498117462
874,K,2.20205515640349
875,K,1.9746905617159
876,K,1.75645068333138
877,K,1.84405275815506
878,K,1.9896324263161
879,K,1.77123379909117
880,K,1.49462943474785
881,K,1.88284573317147
882,K,2.22190654947957
883,K,1.84363795906385
884,K,1.47120571279928
885,K,1.89633667475578
886,K,2.10888988810377
887,K,1.91842003133682
888,K,1.77258147518986
889,K,1.96255005631653
890,K,1.77570535327371
891,K,1.99003760682264
892,K,2.24723024985412
893,K,1.78714105246346
894,K,1.79840983987338
895,K,1.51518785650035
896,K,2.08800148239114
897,K,1.8800055963047
898,K,1.8891863061001
899,K,2.14048630062321
900,K,1.77461134636149
901,K,2.06235553363749
902,K,1.98574758409131
903,K,1.84471384489286
904,K,1.932766417603
905,K,2.11204719271874
906,K,2.21131905157882
907,K,2.13661467087594
908,K,1.51980940718239
909,K,1.8719747417486
910,K,1.71053662988373
911,K,1.93696856901487
912,K,2.19890010737792
913,K,1.79371541359579
914,K,2.38483695011374
915,K,2.00461469756694
916,K,2.19640742549976
917,K,1.59890760355638
918,K,2.09944614794748
919,K,2.00396830664504
920,K,2.03150285380841
921,K,1.97735922156029
922,K,2.01014379526566
923,K,2.10344266949996
924,K,1.66275937181502
925,K,2.28983408179076
926,K,1.56915561049103
927,K,2.13715342432263
928,K,2.18333869047673
929,K,2.12588464981495
930,K,2.26941800213708
931,K,2.01230048659241
932,K,1.84812995279101
933,K,2.34655488734999
934,K,1.69555008970834
935,K,1.83606134179193
936,K,2.42374851560593
937,K,1.72804923110184
938,K,2.1629078756219
939,K,2.18645564584723
940,K,2.07822516476415
941,K,2.169343056964
942,K,1.90024250954402
943,K,2.3950572648646
944,K,2.08223819962475
945,K,2.1325244507004
946,K,1.75863305190178
947,K,1.98666724530971
948,K,1.9308412046815
949,K,1.78357242059975
950,K,1.67927662239717
951,K,2.02473768426694
952,K,1.78259670919757
953,K,1.96405450061234
954,K,1.99352395066046
955,K,1.66811557077546
956,K,1.69992031698926
957,K,1.70442359787291
958,K,1.75899221455655
959,K,1.92864438970374
960,K,1.78675811530754
961,K,2.01615183035918
962,K,2.04714269180377
963,K,1.83229129250242
964,K,1.77854680512824
965,K,2.02390237004347
966,K,2.04192957158501
967,K,1.91743802893052
968,K,1.9806145158514
969,K,1.70091763845838
970,K,1.72526718634798
971,K,1.81298386466489
972,K,2.05591677495335
973,K,1.82441206388214
974,K,1.86777973090257
975,K,2.09871107883121
976,K,1.9624770221591
977,K,1.49023437753525
978,K,1.82305504351014
979,K,2.34287595482269
980,K,1.69318165237705
981,K,1.71277632252569
982,K,1.72934539082614
983,K,1.86945431339826
984,K,1.94319633906322
985,K,2.18916748269034
986,K,1.9537557768353
987,K,1.84894874855548
988,K,2.1910596114203
989,K,2.04561354762546
990,K,1.94847535832051
991,K,1.86303757490997
992,K,2.0247688711977
993,K,1.82248877542759
994,K,1.8239909818282
995,K,1.84669575102577
996,K,1.8890537905636
997,K,1.89510735251768
998,K,1.87651306595537
999,K,1.76548047187847
1000,K,1.82210017716476
1001,K,2.2592400583253
1002,K,2.09255307152327
